name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
536480; 5.36665361545583350e+05; 7.61915419018658698e+07; 8.72680829394605462e+03; 2.98200081225542801e+00; 5.36651183402503724e+05; 7.58294102112557888e+07; 8.70632565747242188e+03; 2.98166705479229899e+00; 
541844; 5.42035446705646464e+05; 7.77230706938262582e+07; 8.81398995079553788e+03; 2.96714838678586146e+00; 5.42018055102479062e+05; 7.73528019684830606e+07; 8.79332171535792440e+03; 2.96891691512998968e+00; 
547262; 5.47443270159414154e+05; 7.92813564282769114e+07; 8.90216252140926008e+03; 2.96133959032033012e+00; 5.47425836103412323e+05; 7.89445398883864135e+07; 8.88356334021463772e+03; 2.96370186658084656e+00; 
552734; 5.52913612065827823e+05; 8.05202644826182723e+07; 8.97151068596744153e+03; 2.96117511535587852e+00; 5.52894859487485723e+05; 8.02333501592458189e+07; 8.95586257065900827e+03; 2.96162135557450279e+00; 
558261; 5.58439851494244067e+05; 8.21784390203877091e+07; 9.06346794352988945e+03; 2.99757496678517477e+00; 5.58418243270144681e+05; 8.19325350582158715e+07; 9.05029334398669016e+03; 2.99844626004388903e+00; 
563843; 5.64029838692162186e+05; 8.34682647115623951e+07; 9.13418611670870632e+03; 2.98768774935049031e+00; 5.64007076726101339e+05; 8.32109715101939291e+07; 9.12052906021063245e+03; 2.98887855414501002e+00; 
569481; 5.69686634382207529e+05; 8.50768731510259658e+07; 9.22142004530108534e+03; 3.02552098162199457e+00; 5.69662080417259131e+05; 8.48079024456887692e+07; 9.20734013318576763e+03; 3.02172479988409526e+00; 
575175; 5.75395366046462674e+05; 8.67942799822748601e+07; 9.31373817475249598e+03; 3.01114873676489614e+00; 5.75369511938506970e+05; 8.65370466333433092e+07; 9.30049524160528199e+03; 3.01208901104483306e+00; 
580926; 5.81141521165418671e+05; 8.85081912773594409e+07; 9.40541024648123675e+03; 3.02830945642798310e+00; 5.81113363383266493e+05; 8.82780720550173521e+07; 9.39377277868847159e+03; 3.02611133772654384e+00; 
586735; 5.86966481386595522e+05; 9.01146800787970871e+07; 9.49005249966809242e+03; 3.06340243151335700e+00; 5.86938901975957095e+05; 8.98618684456210732e+07; 9.47735682718661337e+03; 3.06101409959703918e+00; 
592602; 5.92828540259422734e+05; 9.19424172046459466e+07; 9.58598438948802686e+03; 3.05062411976000325e+00; 5.92799073956691311e+05; 9.16219781870260686e+07; 9.56990804776200821e+03; 3.04580398200214919e+00; 
598528; 5.98764862206853810e+05; 9.37797775399937481e+07; 9.68109879274859668e+03; 3.04400164396305062e+00; 5.98732465565818362e+05; 9.35022312576574087e+07; 9.66749321644707561e+03; 3.04034294353211809e+00; 
604513; 6.04756492292075302e+05; 9.56614435249900073e+07; 9.77763545182013877e+03; 3.04981799707239043e+00; 6.04725507829747279e+05; 9.53981345957765728e+07; 9.76488479287251903e+03; 3.04200793522340573e+00; 
610558; 6.10808405334237381e+05; 9.72184242252218723e+07; 9.85676018749602918e+03; 3.07199870779741380e+00; 6.10777105746084941e+05; 9.69936972368182689e+07; 9.84610023861487753e+03; 3.06273758882087499e+00; 
616663; 6.16901960336960619e+05; 9.95385870389165580e+07; 9.97404055517504639e+03; 3.07099751989614944e+00; 6.16872444654873689e+05; 9.93258033135580868e+07; 9.96403212811478443e+03; 3.06511644108455261e+00; 
622829; 6.23076633245583856e+05; 1.01897981379619315e+08; 1.00914151215427646e+04; 3.06603139961712934e+00; 6.23048051859075320e+05; 1.01679893442540362e+08; 1.00812652839599577e+04; 3.06225646606965274e+00; 
629057; 6.29300183795679710e+05; 1.04183483748491228e+08; 1.02041337403039452e+04; 3.08964090327795571e+00; 6.29271295502810739e+05; 1.03975049705362901e+08; 1.01945636072780162e+04; 3.08337723409944253e+00; 
635347; 6.35581360600385349e+05; 1.06161025392435700e+08; 1.03007815480875433e+04; 3.10423823806743782e+00; 6.35552929746578448e+05; 1.05956780130795628e+08; 1.02914708895410022e+04; 3.09459125684255731e+00; 
641700; 6.41938810693284613e+05; 1.08203835768519595e+08; 1.03993656162908210e+04; 3.10218740685773664e+00; 6.41911463375714840e+05; 1.07998660126284316e+08; 1.03900887083323760e+04; 3.09364690765148742e+00; 
648116; 6.48372412892098539e+05; 1.10265621455607712e+08; 1.04976127707385585e+04; 3.09357653115931441e+00; 6.48344075143564842e+05; 1.10061217781709105e+08; 1.04885270419920325e+04; 3.08517217209121331e+00; 
654597; 6.54833791093711159e+05; 1.12057234722443268e+08; 1.05830602710360599e+04; 3.09442303930414475e+00; 6.54806719001457444e+05; 1.11891775345023826e+08; 1.05758117081125947e+04; 3.08874351245069922e+00; 
661142; 6.61388369650304550e+05; 1.14644072307231158e+08; 1.07043623958944936e+04; 3.11637997211546880e+00; 6.61359569567947881e+05; 1.14508944808187380e+08; 1.06986732023784425e+04; 3.11155908409079629e+00; 
667753; 6.68011837736741640e+05; 1.17206322802100226e+08; 1.08230922488972283e+04; 3.11216739233819117e+00; 6.67980785828943015e+05; 1.17081093575042829e+08; 1.08180038450342963e+04; 3.10782891921134441e+00; 
674430; 6.74675073337440146e+05; 1.20197510288178608e+08; 1.09607230303230172e+04; 3.10886351126476024e+00; 6.74642958220300730e+05; 1.20051652034466013e+08; 1.09547387385949150e+04; 3.10496737034507975e+00; 
681174; 6.81416025370741612e+05; 1.22605715345083833e+08; 1.10701011316519434e+04; 3.11089061490204566e+00; 6.81383865661925171e+05; 1.22454987614851803e+08; 1.10639479399894408e+04; 3.10541707626791696e+00; 
687985; 6.88232855164061766e+05; 1.24655939740356594e+08; 1.11621909837631774e+04; 3.10685626504965562e+00; 6.88201979128926643e+05; 1.24485745064254954e+08; 1.11552079820085346e+04; 3.10517528648700480e+00; 
694864; 6.95145322468618164e+05; 1.27279094674470574e+08; 1.12782956311280032e+04; 3.11014124186433749e+00; 6.95111430274052662e+05; 1.27084105293659106e+08; 1.12704429173453354e+04; 3.10985064208136119e+00; 
701812; 7.02059136536420789e+05; 1.29961971949352935e+08; 1.13974074017610674e+04; 3.11095746253478955e+00; 7.02026116178051336e+05; 1.29856606185150340e+08; 1.13934525253519114e+04; 3.11031730563107844e+00; 
708830; 7.09084483998198644e+05; 1.31501299309499517e+08; 1.14645774978478785e+04; 3.09634026254387518e+00; 7.09052099334888742e+05; 1.31478393728828877e+08; 1.14642516377769807e+04; 3.09824561511904051e+00; 
715918; 7.16169742173019447e+05; 1.33756814505181760e+08; 1.15625879621953300e+04; 3.06543936052936905e+00; 7.16138994561664993e+05; 1.33652682996328324e+08; 1.15587129214304332e+04; 3.06618219822822669e+00; 
723077; 7.23313909515808569e+05; 1.36949479510605603e+08; 1.17001433064695611e+04; 3.08262240868320614e+00; 7.23287270022690645e+05; 1.36887189189239264e+08; 1.16979902422081595e+04; 3.08158036492242093e+00; 
730307; 7.30546199583782814e+05; 1.40127787962968946e+08; 1.18351413815842316e+04; 3.08590221352111405e+00; 7.30519144438145799e+05; 1.39970205791960090e+08; 1.18289982893448778e+04; 3.08436457008675990e+00; 
737610; 7.37856709931082674e+05; 1.43255367925396442e+08; 1.19663905224299342e+04; 3.07147059238852504e+00; 7.37830616593490122e+05; 1.43034912594557464e+08; 1.19576854329436683e+04; 3.06806832048245548e+00; 
744986; 7.45231064295826014e+05; 1.45808211842566580e+08; 1.20726200691265549e+04; 3.07208926344149447e+00; 7.45204788015922531e+05; 1.45601177846411616e+08; 1.20645476355519131e+04; 3.07126262789919924e+00; 
752435; 7.52697593730599736e+05; 1.49243951139398009e+08; 1.22137216143175392e+04; 3.07847241530578764e+00; 7.52671968213426648e+05; 1.49028378972864002e+08; 1.22054178559641568e+04; 3.07853233650872982e+00; 
759959; 7.60199498153731809e+05; 1.52802400944178522e+08; 1.23589870775169111e+04; 3.05316230028982627e+00; 7.60174608536542975e+05; 1.52538550170355111e+08; 1.23487676765466949e+04; 3.05592143007081551e+00; 
767558; 7.67795349263020558e+05; 1.55970232612492234e+08; 1.24865486800731542e+04; 3.05444151943560627e+00; 7.67771338079836685e+05; 1.55694478087395221e+08; 1.24759354339097536e+04; 3.05754355303624914e+00; 
775233; 7.75483898501183372e+05; 1.58678989383731574e+08; 1.25942859791985466e+04; 3.03628162683387615e+00; 7.75458209616425796e+05; 1.58415396589357346e+08; 1.25843028101689324e+04; 3.03803164218876187e+00; 
782985; 7.83235056664390839e+05; 1.61704511825654536e+08; 1.27138500655878324e+04; 3.06747265819189474e+00; 7.83209719777622609e+05; 1.61421821752530754e+08; 1.27032012805464110e+04; 3.06645750438282505e+00; 
790814; 7.91064340520154801e+05; 1.65664448163340271e+08; 1.28686354283315432e+04; 3.06099296034097401e+00; 7.91039603138264385e+05; 1.65290333839016289e+08; 1.28545492749851910e+04; 3.05983686295220503e+00; 
798722; 7.98934216432519257e+05; 1.69138403667652845e+08; 1.30035905754303512e+04; 3.03130253653117521e+00; 7.98909410957846674e+05; 1.68747664776450008e+08; 1.29889392141671706e+04; 3.02995010169124335e+00; 
806709; 8.06895411314755678e+05; 1.71894389965828627e+08; 1.31095248116611692e+04; 3.00468510831561142e+00; 8.06873435507424176e+05; 1.71485643051068157e+08; 1.30942202522703519e+04; 3.00070716296104623e+00; 
814776; 8.14971536976765143e+05; 1.75639938037496895e+08; 1.32514792882988986e+04; 3.00281633033529749e+00; 8.14949914716480649e+05; 1.75091092725204855e+08; 1.32310561330755881e+04; 2.99921335616271012e+00; 
822923; 8.23099926067375927e+05; 1.80447701781490475e+08; 1.34319171732174509e+04; 3.00725863547997196e+00; 8.23081044768813648e+05; 1.79825654977052480e+08; 1.34089774713847255e+04; 3.00321743838812161e+00; 
831152; 8.31312163212745800e+05; 1.83071224935690761e+08; 1.35294335683713489e+04; 3.03232707693631909e+00; 8.31293604376394767e+05; 1.82469609348788321e+08; 1.35073889982251112e+04; 3.02886178807526907e+00; 
839463; 8.39599568613669253e+05; 1.86734770810353875e+08; 1.36644107016773196e+04; 3.02829556109223974e+00; 8.39580635425182059e+05; 1.86123264229159594e+08; 1.36421928639021171e+04; 3.02769974105748840e+00; 
847857; 8.48007741538583767e+05; 1.90999508544470549e+08; 1.38194350656246734e+04; 3.03475972909853153e+00; 8.47988825194528094e+05; 1.90385416234700412e+08; 1.37973924475890144e+04; 3.03693479785139786e+00; 
856335; 8.56500093835259322e+05; 1.93923608662786305e+08; 1.39246670584378644e+04; 3.02091150409555764e+00; 8.56481539535187301e+05; 1.93261286318165153e+08; 1.39010723501028115e+04; 3.02161246868746813e+00; 
864898; 8.65077367879209574e+05; 1.98109966330476493e+08; 1.40740112794605920e+04; 2.99614319912477223e+00; 8.65058608760215342e+05; 1.97406957256923527e+08; 1.40492406230039742e+04; 2.99840393950591633e+00; 
873546; 8.73693200774809811e+05; 2.02230521347462863e+08; 1.42200159380838249e+04; 2.99705970695525670e+00; 8.73675069649599842e+05; 2.01493757818200797e+08; 1.41942628848332333e+04; 3.00011802683850526e+00; 
882281; 8.82419084490361623e+05; 2.06720768387943089e+08; 1.43771242277955189e+04; 2.98906899844473317e+00; 8.82403190645023366e+05; 2.05896722676199913e+08; 1.43485815369488882e+04; 2.99138239915818005e+00; 
891103; 8.91250043220019550e+05; 2.10853693833155453e+08; 1.45200575799340859e+04; 2.97906879411390468e+00; 8.91234246267441311e+05; 2.10046740372228205e+08; 1.44923950673969666e+04; 2.98412164540560676e+00; 
900014; 9.00138754759971984e+05; 2.15637056601687729e+08; 1.46840557357820453e+04; 2.98947000823377218e+00; 9.00128168997800210e+05; 2.14783354979106337e+08; 1.46550441971031651e+04; 2.98870500101689718e+00; 
909014; 9.09137176161526470e+05; 2.19512089699796557e+08; 1.48154283546925344e+04; 2.98484800776625292e+00; 9.09127666993570165e+05; 2.18755457772429466e+08; 1.47899471799936346e+04; 2.98425747986183643e+00; 
918104; 9.18222512546765502e+05; 2.22495377103293449e+08; 1.49158081202310859e+04; 2.96837311184628660e+00; 9.18212887479166035e+05; 2.21682624050885737e+08; 1.48886120094441721e+04; 2.96698178279089309e+00; 
927285; 9.27409106088632368e+05; 2.28193312404669732e+08; 1.51055589133085105e+04; 2.97548418248901481e+00; 9.27399793434388936e+05; 2.27282455889141500e+08; 1.50754528408457863e+04; 2.97278184351437025e+00; 
936557; 9.36663003830256872e+05; 2.32238155529961050e+08; 1.52389933630122923e+04; 2.98393034807179713e+00; 9.36651580863180570e+05; 2.31283006623337954e+08; 1.52076974287252306e+04; 2.97910313331141285e+00; 
945922; 9.45989804418722750e+05; 2.36061260095523328e+08; 1.53641355974335256e+04; 2.99113913063541448e+00; 9.45978099183538579e+05; 2.34965318173562109e+08; 1.53284758229632371e+04; 2.98432451049140379e+00; 
955381; 9.55421468579046428e+05; 2.41138406245814890e+08; 1.55285790895344162e+04; 2.99041317782880212e+00; 9.55412866979145678e+05; 2.40132805242324322e+08; 1.54961862965687142e+04; 2.98483879177507028e+00; 
964934; 9.65027779654517188e+05; 2.45231962770391792e+08; 1.56596030647903845e+04; 2.97201240984754644e+00; 9.65014852882466163e+05; 2.44101700514096618e+08; 1.56235451586857562e+04; 2.96738622103065586e+00; 
974583; 9.74658141157486360e+05; 2.49895474322367817e+08; 1.58079039764549179e+04; 2.95118320081356345e+00; 9.74645274649780476e+05; 2.48800572599135071e+08; 1.57732905402496763e+04; 2.95105339241618481e+00; 
984328; 9.84379737145876512e+05; 2.55607331781273782e+08; 1.59876406967698404e+04; 2.94030244024005460e+00; 9.84368814998388872e+05; 2.54505286287904531e+08; 1.59531696043078318e+04; 2.93945052491851611e+00; 
994171; 9.94237416220308165e+05; 2.61292614713674575e+08; 1.61644116378962499e+04; 2.95804665858160609e+00; 9.94225184346408234e+05; 2.60150523833319396e+08; 1.61290913535116415e+04; 2.96012963698797993e+00; 
1004112; 1.00416979056042002e+06; 2.66225053640929580e+08; 1.63163020899974927e+04; 2.98726340500402587e+00; 1.00415992940611043e+06; 2.65103700402645111e+08; 1.62819348719577611e+04; 2.99209009356359967e+00; 
1014153; 1.01423433985271759e+06; 2.71847310516664267e+08; 1.64875921330261663e+04; 2.97995167597271138e+00; 1.01422496695874038e+06; 2.70632798759335518e+08; 1.64507634934122252e+04; 2.98636898285234498e+00; 
1024294; 1.02437873096587637e+06; 2.77440605667987943e+08; 1.66563329196858322e+04; 2.97968199511093079e+00; 1.02436852755145612e+06; 2.76065071517316282e+08; 1.66150388853408876e+04; 2.98530787610056958e+00; 
1034536; 1.03462606493922940e+06; 2.82993369107644141e+08; 1.68221656576781388e+04; 2.99284882330642343e+00; 1.03461532247246802e+06; 2.81518725505629480e+08; 1.67783322607162772e+04; 2.99843422894394429e+00; 
1044881; 1.04496970502666663e+06; 2.88401701199345529e+08; 1.69821621891203395e+04; 2.99620489462308814e+00; 1.04495825741950434e+06; 2.87008947802225709e+08; 1.69411622710295997e+04; 3.00238553766906380e+00; 
1055329; 1.05544895577439107e+06; 2.94205630892317116e+08; 1.71520040084098255e+04; 2.98835251069771246e+00; 1.05543564266467560e+06; 2.92851551678484917e+08; 1.71125737111796843e+04; 2.99581317713038064e+00; 
1065882; 1.06596153507022257e+06; 2.99838132860070765e+08; 1.73156520822253988e+04; 2.98913427230198758e+00; 1.06594583458781498e+06; 2.98463175811266899e+08; 1.72759688861917821e+04; 2.99296684364569154e+00; 
1076540; 1.07664501843510522e+06; 3.06220717213481247e+08; 1.74988482004322577e+04; 2.99343508868710018e+00; 1.07662813758918643e+06; 3.04792880672731876e+08; 1.74580958995563233e+04; 2.99425152808718487e+00; 
1087305; 1.08745148609996052e+06; 3.11800133472316921e+08; 1.76572555991817426e+04; 2.98252928909730075e+00; 1.08742958681440027e+06; 3.10301728605979979e+08; 1.76149427115633625e+04; 2.98566237467920237e+00; 
1098178; 1.09833678018241352e+06; 3.19059068752693415e+08; 1.78615189053553258e+04; 2.97587555729514452e+00; 1.09831177421299578e+06; 3.17531897911853492e+08; 1.78189225929008353e+04; 2.97651378981370440e+00; 
1109159; 1.10929773746978166e+06; 3.26909689677378714e+08; 1.80801117693408487e+04; 2.97015744029869078e+00; 1.10927410973191098e+06; 3.25154846905415237e+08; 1.80316831342787773e+04; 2.97104260098879758e+00; 
1120250; 1.12036486071583885e+06; 3.34023669553990841e+08; 1.82759535064506781e+04; 2.96983481123472792e+00; 1.12034220037122886e+06; 3.32301011578997374e+08; 1.82288921953733261e+04; 2.97001591369651630e+00; 
1131452; 1.13159520356500731e+06; 3.41208158943564653e+08; 1.84712655679715972e+04; 2.96464825683838384e+00; 1.13157158264210285e+06; 3.39589927908533156e+08; 1.84275779173563715e+04; 2.96589573976944232e+00; 
1142766; 1.14287359187791147e+06; 3.47920246272775650e+08; 1.86523100515882834e+04; 2.97063422386043330e+00; 1.14284937822134420e+06; 3.46469747066501617e+08; 1.86135110911054726e+04; 2.97203162684018762e+00; 
1154193; 1.15431559116677195e+06; 3.53793554441801965e+08; 1.88090011921854239e+04; 2.96053707484242112e+00; 1.15428972303399839e+06; 3.52365649491780400e+08; 1.87711559086400957e+04; 2.96381103743189867e+00; 
1165734; 1.16581002666438720e+06; 3.61292790439067006e+08; 1.90075514042543000e+04; 2.95900109122152211e+00; 1.16578466396571253e+06; 3.59995391259535193e+08; 1.89734768669875557e+04; 2.95895804902878767e+00; 
1177391; 1.17749225362083735e+06; 3.69674493639969587e+08; 1.92266544501178978e+04; 2.94397476051780238e+00; 1.17746498730374174e+06; 3.68450567877072394e+08; 1.91949236454838501e+04; 2.94768663212941995e+00; 
1189164; 1.18929679099825956e+06; 3.74975369573533237e+08; 1.93638254517105597e+04; 2.91531098240448117e+00; 1.18926954224157566e+06; 3.73724107021368921e+08; 1.93316571420199616e+04; 2.92063378736485735e+00; 
1201055; 1.20119558090139623e+06; 3.81433362884629309e+08; 1.95298131044510956e+04; 2.91489359588015251e+00; 1.20116575384646072e+06; 3.80312979695079386e+08; 1.95013002971744281e+04; 2.91931568330765678e+00; 
1213065; 1.21320226913690008e+06; 3.86972096050945699e+08; 1.96711274012192007e+04; 2.93377086918883823e+00; 1.21317365901382873e+06; 3.85805926841905534e+08; 1.96416424990533487e+04; 2.93437826522090628e+00; 
1225195; 1.22534988809579867e+06; 3.94929838548047483e+08; 1.98722381282487768e+04; 2.93997231543936888e+00; 1.22531972914790642e+06; 3.93614343836222291e+08; 1.98393242444365387e+04; 2.94075700418886354e+00; 
1237446; 1.23758082770251040e+06; 4.02700942335307598e+08; 2.00669570146034894e+04; 2.97418585887540798e+00; 1.23755016017747717e+06; 4.01264310048933029e+08; 2.00313120066150077e+04; 2.97648117396584500e+00; 
1249820; 1.24997175196447480e+06; 4.09564201378994584e+08; 2.02371236276372110e+04; 2.96972401939794883e+00; 1.24994013144607097e+06; 4.08086227068470776e+08; 2.02007870020980372e+04; 2.97231926215630393e+00; 
1262318; 1.26247263003198593e+06; 4.21250146994660616e+08; 2.05237968355728481e+04; 2.97275871726348440e+00; 1.26243689039468672e+06; 4.19618665390953839e+08; 2.04842507909126107e+04; 2.97834914648339710e+00; 
1274941; 1.27509449138838984e+06; 4.30225807730625868e+08; 2.07413174153503460e+04; 2.98544323255066057e+00; 1.27506046637379122e+06; 4.28637171317445040e+08; 2.07032098743885181e+04; 2.99018118591806470e+00; 
1287690; 1.28782004421105748e+06; 4.40471547528708994e+08; 2.09870111266916610e+04; 3.00452463097046785e+00; 1.28778578184049390e+06; 4.38687284409587860e+08; 2.09446439513451369e+04; 3.00780003142429742e+00; 
1300566; 1.30071345193844498e+06; 4.47307102015350103e+08; 2.11491219661999239e+04; 3.01819100163290388e+00; 1.30067897775390977e+06; 4.45709315320309162e+08; 2.11115265044342450e+04; 3.01823201124417606e+00; 
1313571; 1.31371581723889685e+06; 4.54741050661616504e+08; 2.13241665400767597e+04; 3.01252257086914188e+00; 1.31368207438902999e+06; 4.53122940633735538e+08; 2.12863947890157287e+04; 3.01291159467095149e+00; 
1326706; 1.32686536441305443e+06; 4.63083240620873034e+08; 2.15187788595153033e+04; 3.01487628001583197e+00; 1.32683054440628807e+06; 4.61216235548796773e+08; 2.14755843748116713e+04; 3.01618525501610213e+00; 
1339973; 1.34013633580505499e+06; 4.72565198136660457e+08; 2.17379511350873727e+04; 3.00505652033656023e+00; 1.34010237844143435e+06; 4.70771885074930787e+08; 2.16968925492528106e+04; 3.00802222197280544e+00; 
1353372; 1.35352483906804444e+06; 4.82042357466032743e+08; 2.19549310562641767e+04; 3.00602047640483594e+00; 1.35349291296876688e+06; 4.80033823176797390e+08; 2.19093405476015214e+04; 3.00944733464018466e+00; 
1366905; 1.36703154172491399e+06; 4.94554221820678711e+08; 2.22382150590494202e+04; 3.02255755714135876e+00; 1.36699704686865071e+06; 4.92308336100667953e+08; 2.21878314279389851e+04; 3.02546674990377706e+00; 
1380574; 1.38070243674703664e+06; 5.02807528941340804e+08; 2.24230023177841431e+04; 3.03044036193198352e+00; 1.38067493739319383e+06; 5.00544909714706540e+08; 2.23726333129866689e+04; 3.03372759215690113e+00; 
1394379; 1.39448469603378000e+06; 5.12734809480275393e+08; 2.26434016399638494e+04; 2.98386301676665688e+00; 1.39445631529337703e+06; 5.10296416514038980e+08; 2.25896090904523408e+04; 2.98509602496842463e+00; 
1408322; 1.40842140201105527e+06; 5.23419243199880481e+08; 2.28781415862407775e+04; 2.98667751487844635e+00; 1.40839375579486205e+06; 5.21053195566472173e+08; 2.28264768782301107e+04; 2.98799917603818965e+00; 
1422405; 1.42253498475950561e+06; 5.32855439017339170e+08; 2.30832957564476346e+04; 3.00236216094293074e+00; 1.42250700134891900e+06; 5.30430994315975368e+08; 2.30308616868929603e+04; 3.00287930956995419e+00; 
1436629; 1.43673918280142662e+06; 5.43332472162075400e+08; 2.33092327611258479e+04; 3.01137105601804267e+00; 1.43671290555195371e+06; 5.40942605541807175e+08; 2.32580215280697848e+04; 3.00796528307613853e+00; 
1450995; 1.45108008186099376e+06; 5.52422808704221368e+08; 2.35035224973014119e+04; 3.02813891437593696e+00; 1.45105414014136326e+06; 5.50074424507800937e+08; 2.34535909180552371e+04; 3.02352781157500861e+00; 
1465504; 1.46557962310779677e+06; 5.62884641902551413e+08; 2.37250695056541699e+04; 3.05412487711715563e+00; 1.46555452042310382e+06; 5.60704747441582680e+08; 2.36791510643526381e+04; 3.04876154310812453e+00; 
1480159; 1.48026119168892596e+06; 5.73757692952819109e+08; 2.39530217261107573e+04; 3.06719554893475843e+00; 1.48023823176632286e+06; 5.71407397976576447e+08; 2.39039979983220073e+04; 3.06410182309159485e+00; 
1494960; 1.49510694432177767e+06; 5.83150647334760547e+08; 2.41480652372205186e+04; 3.07901698778738853e+00; 1.49508816627822025e+06; 5.81008628587819815e+08; 2.41037798279221970e+04; 3.07508939670401205e+00; 
1509909; 1.51006164018239407e+06; 5.95566547599158645e+08; 2.44037548048221106e+04; 3.08152889305784061e+00; 1.51004399466758221e+06; 5.93261587481757402e+08; 2.43565876904274737e+04; 3.07628641979967865e+00; 
1525008; 1.52518322786034481e+06; 6.09718325822799683e+08; 2.46918533330279060e+04; 3.07582001994851684e+00; 1.52516750801681262e+06; 6.07240775541034818e+08; 2.46417396450333836e+04; 3.07052750591634416e+00; 
1540258; 1.54041209467473975e+06; 6.20645639915277243e+08; 2.49122840130425720e+04; 3.10017593274102810e+00; 1.54040047621818748e+06; 6.18350739388545513e+08; 2.48662510225364204e+04; 3.09316938509266937e+00; 
1555660; 1.55575492500026687e+06; 6.32909166342450976e+08; 2.51575069429936666e+04; 3.07571206759550941e+00; 1.55574824623865844e+06; 6.30714669251116276e+08; 2.51138782718337134e+04; 3.06897480005570289e+00; 
1571216; 1.57125700721101649e+06; 6.48094883789155841e+08; 2.54576747209520872e+04; 3.05684913049377860e+00; 1.57125203367184103e+06; 6.45889233598186016e+08; 2.54143253928307349e+04; 3.05111655775222612e+00; 
1586928; 1.58689897634872794e+06; 6.58489410840956211e+08; 2.56610321006116101e+04; 3.05403612612960806e+00; 1.58689659224345093e+06; 6.56583491588721037e+08; 2.56238659288864146e+04; 3.04418016646779321e+00; 
1602797; 1.60276225732130627e+06; 6.73108170323693514e+08; 2.59443050257656505e+04; 3.06124274013403097e+00; 1.60276449386069365e+06; 6.71039256772039533e+08; 2.59044050331782164e+04; 3.05486229728806036e+00; 
1618824; 1.61872975487625762e+06; 6.86346895540492654e+08; 2.61980536184874727e+04; 3.07571210277592266e+00; 1.61873267568985489e+06; 6.84022904313687921e+08; 2.61536720975096796e+04; 3.06900410546316627e+00; 
1635012; 1.63496832470256137e+06; 7.04652362270866156e+08; 2.65452529605438322e+04; 3.08544755981354912e+00; 1.63497001851269952e+06; 7.02171848044478655e+08; 2.64984921382180146e+04; 3.07718309553327440e+00; 
1651362; 1.65131701931310259e+06; 7.17106636742131948e+08; 2.67788090377436456e+04; 3.10864006487408862e+00; 1.65132189859148487e+06; 7.14657212698812723e+08; 2.67330433092801759e+04; 3.09800396604194539e+00; 
1667875; 1.66790933243923495e+06; 7.32016513273887515e+08; 2.70557819062303352e+04; 3.10486651420087156e+00; 1.66790925183557882e+06; 7.29128867065444708e+08; 2.70023645978867680e+04; 3.09204361318654897e+00; 
1684553; 1.68454346184487245e+06; 7.49048777643946528e+08; 2.73687538384111831e+04; 3.07918356735400778e+00; 1.68454334039819450e+06; 7.46087872389928460e+08; 2.73146074304943613e+04; 3.06887199435252134e+00; 
1701398; 1.70138907295336598e+06; 7.63885954650837302e+08; 2.76384853955254657e+04; 3.05807788129977798e+00; 1.70139358330336818e+06; 7.60644719342067719e+08; 2.75797878859656012e+04; 3.04796096587794185e+00; 
1718411; 1.71836012640930596e+06; 7.81290674970077395e+08; 2.79515310286904460e+04; 3.03646555190603973e+00; 1.71836543776836386e+06; 7.77930371031090260e+08; 2.78913659599909515e+04; 3.02818279712816718e+00; 
1735595; 1.73554828394934838e+06; 7.97057898179115653e+08; 2.82321751870047119e+04; 3.05104062309786883e+00; 1.73555303288348741e+06; 7.93641719316896439e+08; 2.81716161779551949e+04; 3.04311891087431485e+00; 
1752950; 1.75291326579086226e+06; 8.10500375581873655e+08; 2.84692645879684896e+04; 3.04932837650430333e+00; 1.75291973867027508e+06; 8.06851125230697989e+08; 2.84051088623617798e+04; 3.03839667982170525e+00; 
1770479; 1.77042321362684947e+06; 8.27364698372931957e+08; 2.87638937950601940e+04; 3.03847604859279219e+00; 1.77043286209176830e+06; 8.23544629378735900e+08; 2.86974302102497822e+04; 3.02852180984161334e+00; 
1788183; 1.78816468920750008e+06; 8.43336252733093500e+08; 2.90402465114877414e+04; 3.03727504520355840e+00; 1.78817376347051398e+06; 8.39465695217472911e+08; 2.89735329206502029e+04; 3.02600764421795265e+00; 
1806064; 1.80604152899796725e+06; 8.61534287254595995e+08; 2.93518957191637928e+04; 3.03129370750454807e+00; 1.80605032186452835e+06; 8.57540998131506205e+08; 2.92837977564406428e+04; 3.02113140620236642e+00; 
1824124; 1.82415167246646015e+06; 8.82060120946623087e+08; 2.96994840894791851e+04; 3.03769577456213469e+00; 1.82415728076609736e+06; 8.77541311517406225e+08; 2.96233050807639156e+04; 3.02740247323346612e+00; 
1842365; 1.84234816821312415e+06; 9.01443069115144730e+08; 3.00240368006385652e+04; 3.00956482116534341e+00; 1.84235403714198829e+06; 8.96740986627193809e+08; 2.99456318424397323e+04; 3.00328068379109370e+00; 
1860788; 1.86076112880088878e+06; 9.17179493469622850e+08; 3.02849594916070055e+04; 2.99176670508546616e+00; 1.86076953773472062e+06; 9.12307550312798023e+08; 3.02044236736534294e+04; 2.98604888700034365e+00; 
