name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
1477; 1.48379407640962359e+03; 7.89002212315838915e+03; 8.85655838850431536e+01; 3.11327822432361767e+00; 1.48361646462580507e+03; 7.84817999916036842e+03; 8.83425288013413734e+01; 3.11753047096644131e+00; 
1491; 1.49804219064981135e+03; 8.05501381140443846e+03; 8.94730203036429970e+01; 3.19889125144905151e+00; 1.49783363067819141e+03; 8.01031548654474318e+03; 8.92391000531656573e+01; 3.19363031703906675e+00; 
1505; 1.51208623073347917e+03; 8.26225310738353619e+03; 9.06202981752732768e+01; 3.18566992451456343e+00; 1.51188309646248581e+03; 8.21884655457794724e+03; 9.03961809904937610e+01; 3.18452659818859596e+00; 
1520; 1.52710891423241469e+03; 8.49040560899565753e+03; 9.18687593659120694e+01; 3.16764208667263381e+00; 1.52691275346000043e+03; 8.43946275238016278e+03; 9.16060947316364746e+01; 3.17127865311599910e+00; 
1535; 1.54216689009832180e+03; 8.62842270361666669e+03; 9.26124094813177123e+01; 3.17373558084083562e+00; 1.54198077239566646e+03; 8.57760434550673926e+03; 9.23518985309272011e+01; 3.17262315314551291e+00; 
1550; 1.55712036696462701e+03; 8.78441795642239231e+03; 9.34543649633950508e+01; 3.17394851135796641e+00; 1.55694669540159771e+03; 8.73527017305926893e+03; 9.32041501010374702e+01; 3.17210609681091826e+00; 
1565; 1.57220612821153600e+03; 8.95954085729388498e+03; 9.43801492555122650e+01; 3.16541684495129161e+00; 1.57201306616666034e+03; 8.90926408156591970e+03; 9.41280031898477034e+01; 3.16132248396567705e+00; 
1580; 1.58722418841883473e+03; 9.11866683190783624e+03; 9.52180546619025421e+01; 3.17287839187642806e+00; 1.58703330773202401e+03; 9.07216404969612995e+03; 9.49878762371432970e+01; 3.16706621950461598e+00; 
1595; 1.60242279294780428e+03; 9.29006057171425527e+03; 9.60987133970491101e+01; 3.14368859029418557e+00; 1.60221807943674389e+03; 9.24717003637084053e+03; 9.58909243130742084e+01; 3.14200757850429468e+00; 
1610; 1.61755500719477459e+03; 9.48400628097451954e+03; 9.70923691505228419e+01; 3.13704227203326935e+00; 1.61733434782817153e+03; 9.44156643918718328e+03; 9.68905247231254663e+01; 3.13419646725743650e+00; 
1626; 1.63372167028004696e+03; 9.65984541273026844e+03; 9.79807186175762439e+01; 3.13965357268623846e+00; 1.63350029750519639e+03; 9.61620005950163795e+03; 9.77749742870595497e+01; 3.13594901345535915e+00; 
1642; 1.64968150096451677e+03; 9.92542304718317610e+03; 9.93298423944955999e+01; 3.10159552604639588e+00; 1.64945794327123508e+03; 9.88140225472090606e+03; 9.91250792528504689e+01; 3.09473813321176916e+00; 
1658; 1.66557923926955095e+03; 1.01702810840869734e+04; 1.00562598495573070e+02; 3.12432360056019487e+00; 1.66535241720111958e+03; 1.01199687179654575e+04; 1.00329012151351847e+02; 3.11372780658396131e+00; 
1674; 1.68162012191649342e+03; 1.03705360592943198e+04; 1.01550331369582736e+02; 3.13568989559182887e+00; 1.68139113111292750e+03; 1.03188050903857875e+04; 1.01312271079357942e+02; 3.12404904007197715e+00; 
1690; 1.69766482215691553e+03; 1.06010232587323735e+04; 1.02675575284656787e+02; 3.13102598112378683e+00; 1.69742357350319503e+03; 1.05468020559917313e+04; 1.02428963737969980e+02; 3.11910083053508380e+00; 
1706; 1.71364646069225410e+03; 1.08137230906777495e+04; 1.03707544226828702e+02; 3.10742178501130928e+00; 1.71340319275993966e+03; 1.07567124757381534e+04; 1.03450013111150938e+02; 3.09713956530642154e+00; 
1723; 1.73082473361581947e+03; 1.10802592069504353e+04; 1.04971580681592442e+02; 3.11850145883439778e+00; 1.73057134932349368e+03; 1.10234028725363769e+04; 1.04719040971344143e+02; 3.11035264758895957e+00; 
1740; 1.74798490157452215e+03; 1.13946804716490042e+04; 1.06446802763137072e+02; 3.11397272771841926e+00; 1.74772751548564429e+03; 1.13293423688501098e+04; 1.06158503537254035e+02; 3.10421413751919717e+00; 
1757; 1.76514156673893626e+03; 1.16634228001381034e+04; 1.07690007387749375e+02; 3.09311808139085986e+00; 1.76488833795948995e+03; 1.15963159037721580e+04; 1.07396880904470649e+02; 3.08340776680686446e+00; 
1774; 1.78218039446844841e+03; 1.19298660966202769e+04; 1.08917157706950690e+02; 3.09645809605600952e+00; 1.78191872935495348e+03; 1.18596441061004825e+04; 1.08613709224496674e+02; 3.08419556806200790e+00; 
1791; 1.79947893196518430e+03; 1.21768256679859915e+04; 1.10022422172555096e+02; 3.10182867227035874e+00; 1.79920143158440601e+03; 1.21053818077360756e+04; 1.09718359118710438e+02; 3.09336676680812994e+00; 
1808; 1.81635670657590185e+03; 1.23871997077028882e+04; 1.10983625652198270e+02; 3.10574276246391268e+00; 1.81609936890891913e+03; 1.23183593686527474e+04; 1.10692183969465461e+02; 3.09624029313844984e+00; 
1826; 1.83435149978842696e+03; 1.27361249298024322e+04; 1.12545001581972926e+02; 3.09453767466876162e+00; 1.83407486238856723e+03; 1.26596227191124253e+04; 1.12224860510129361e+02; 3.08327511143962774e+00; 
1844; 1.85260134109029445e+03; 1.30363298711097323e+04; 1.13852302579078540e+02; 3.09460814144565832e+00; 1.85229152508600350e+03; 1.29595962406148919e+04; 1.13537865280104498e+02; 3.08023271970460044e+00; 
1862; 1.87069793468008447e+03; 1.32307726209888024e+04; 1.14695765193356848e+02; 3.12495026222643979e+00; 1.87037830109701781e+03; 1.31566038852085549e+04; 1.14395838892577103e+02; 3.10670712365788004e+00; 
1880; 1.88866638121101528e+03; 1.34835520473636752e+04; 1.15794843944231346e+02; 3.14094074105370868e+00; 1.88833345412299195e+03; 1.34084692737949244e+04; 1.15494687393727972e+02; 3.12341784259751165e+00; 
1898; 1.90685052110761444e+03; 1.37581967345073463e+04; 1.16960955068906969e+02; 3.16714291736778142e+00; 1.90649647265264502e+03; 1.36817650772206453e+04; 1.16660083274801664e+02; 3.14853554503938016e+00; 
1916; 1.92507989632810495e+03; 1.40940705127855326e+04; 1.18370714264367180e+02; 3.19790027594950921e+00; 1.92471871080637061e+03; 1.40196432638497445e+04; 1.18083137431746934e+02; 3.17969884410858317e+00; 
1935; 1.94385490557515027e+03; 1.43853248533017577e+04; 1.19611519096436496e+02; 3.19077934532595986e+00; 1.94348298012599275e+03; 1.43114609452384029e+04; 1.19329376070691168e+02; 3.17326091697703783e+00; 
1954; 1.96274870087837462e+03; 1.46376141994756636e+04; 1.20669277085827517e+02; 3.15862319234546218e+00; 1.96237448859605047e+03; 1.45610788700056346e+04; 1.20378348596250007e+02; 3.14321982345565143e+00; 
1973; 1.98195084742229460e+03; 1.49847310884182425e+04; 1.22084451994679071e+02; 3.12767839287971006e+00; 1.98156188020087711e+03; 1.49172598285908243e+04; 1.21835766653379480e+02; 3.11182368288268174e+00; 
1992; 2.00150181427628468e+03; 1.52351361670645201e+04; 1.23064420904352147e+02; 3.15003511487967724e+00; 2.00111257130190393e+03; 1.51657111467354953e+04; 1.22811531180925044e+02; 3.13656816795412396e+00; 
2011; 2.02062217746488500e+03; 1.55342481162643217e+04; 1.24264483329302664e+02; 3.17632387191407872e+00; 2.02020159068158705e+03; 1.54592310510245770e+04; 1.23994200590000105e+02; 3.16055155033228452e+00; 
2031; 2.04045599836809220e+03; 1.59176038335751200e+04; 1.25810126494005885e+02; 3.21111185229464136e+00; 2.04004465247658686e+03; 1.58415607098602140e+04; 1.25537862700612351e+02; 3.19280688734103979e+00; 
2051; 2.06060353902677480e+03; 1.62321278635805611e+04; 1.27042905751331816e+02; 3.15953159325404842e+00; 2.06017713074607445e+03; 1.61510541419221972e+04; 1.26755017309736985e+02; 3.14355787644725959e+00; 
2071; 2.08094694205349515e+03; 1.64817914199661936e+04; 1.27995506810788470e+02; 3.14763583740033992e+00; 2.08052174981488361e+03; 1.64041517951352216e+04; 1.27724265805671365e+02; 3.13214838369261317e+00; 
2091; 2.10120386771727999e+03; 1.68165903509993004e+04; 1.29276724256949308e+02; 3.12982025022581212e+00; 2.10075791474697644e+03; 1.67346560557949233e+04; 1.28993950073581090e+02; 3.11618353771167689e+00; 
2111; 2.12126366287268229e+03; 1.72373673870095772e+04; 1.30889360191901403e+02; 3.16072048222428625e+00; 2.12082056651590483e+03; 1.71517206747782984e+04; 1.30595854253053602e+02; 3.14719458450851031e+00; 
2132; 2.14226322239447927e+03; 1.76310693027288289e+04; 1.32384801124638898e+02; 3.17963739420695690e+00; 2.14181985210194080e+03; 1.75351022765168054e+04; 1.32055567020906068e+02; 3.16733464162033984e+00; 
2153; 2.16326798154244443e+03; 1.79149251670157973e+04; 1.33452215126087566e+02; 3.16928845818860738e+00; 2.16280733234921354e+03; 1.78171224620889770e+04; 1.33120016129358959e+02; 3.15999390963920090e+00; 
2174; 2.18404665295778568e+03; 1.82606015925080283e+04; 1.34757806292821215e+02; 3.16971799815777189e+00; 2.18359367081914934e+03; 1.81529379655823213e+04; 1.34390845840763831e+02; 3.15914504423001530e+00; 
2195; 2.20529109747104894e+03; 1.86966403313687224e+04; 1.36347840629069225e+02; 3.18573004014340677e+00; 2.20480773435105448e+03; 1.85910615774920479e+04; 1.35995845246798922e+02; 3.17659371935953194e+00; 
2216; 2.22618034826931125e+03; 1.89833929362779563e+04; 1.37403615110350074e+02; 3.18741840277804744e+00; 2.22570791570050142e+03; 1.88835340355470762e+04; 1.37074032582027826e+02; 3.17278002802299763e+00; 
2238; 2.24863381222840781e+03; 1.93981422053817005e+04; 1.38870674524438243e+02; 3.18657227210670513e+00; 2.24815182382062130e+03; 1.92918834800705445e+04; 1.38523730649969309e+02; 3.17700264342797656e+00; 
2260; 2.27071057093829859e+03; 1.98287795285216707e+04; 1.40406777609549124e+02; 3.17379700668920117e+00; 2.27023580643788955e+03; 1.97207570576591388e+04; 1.40057078807982492e+02; 3.16117371614532328e+00; 
2282; 2.29246723452258630e+03; 2.02771345005810872e+04; 1.42012575154563052e+02; 3.16457229118760752e+00; 2.29197298899400403e+03; 2.01642358480551266e+04; 1.41650186510928364e+02; 3.15676657315085452e+00; 
2304; 2.31511117673611579e+03; 2.07228627685723768e+04; 1.43524926476591560e+02; 3.14478660342183858e+00; 2.31457780081258898e+03; 2.06089193098817559e+04; 1.43167836610919721e+02; 3.13873039313082103e+00; 
2327; 2.33834251903618997e+03; 2.11365125473916341e+04; 1.44940883843398524e+02; 3.15285766900346021e+00; 2.33779542508140457e+03; 2.10230386313229901e+04; 1.44590793028583505e+02; 3.14789104675147779e+00; 
2350; 2.36114901528245218e+03; 2.16920803650161288e+04; 1.46859728391576965e+02; 3.16424543303310468e+00; 2.36060420618976241e+03; 2.15642793548926893e+04; 1.46464433109126020e+02; 3.15746031474975508e+00; 
2373; 2.38411269691991311e+03; 2.20885290191530366e+04; 1.48206062582874836e+02; 3.16353639152941790e+00; 2.38355247211714686e+03; 2.19616995153448406e+04; 1.47818621450619361e+02; 3.15614279275414233e+00; 
2396; 2.40720859818395320e+03; 2.25230219178260195e+04; 1.49657573295094608e+02; 3.18285752463852445e+00; 2.40664138960346327e+03; 2.24031033160062725e+04; 1.49297904015137561e+02; 3.17544769848093411e+00; 
2419; 2.43034630643357877e+03; 2.29779743133925040e+04; 1.51159636291265883e+02; 3.17054558360937788e+00; 2.42976847273254680e+03; 2.28558886363443235e+04; 1.50797641332192455e+02; 3.16155060015923972e+00; 
2443; 2.45440650197013474e+03; 2.32854518713724974e+04; 1.52168799640983593e+02; 3.13636859011263969e+00; 2.45382689001116842e+03; 2.31645440472454320e+04; 1.51813446373935022e+02; 3.13001845702890602e+00; 
2467; 2.47853166042811517e+03; 2.38847481167485785e+04; 1.54116089116351105e+02; 3.17291403128794780e+00; 2.47797017776273606e+03; 2.37536347662437984e+04; 1.53731226385851556e+02; 3.16752958529627415e+00; 
2491; 2.50248521439932165e+03; 2.43658995085770948e+04; 1.55672699465187890e+02; 3.16889913844953952e+00; 2.50191237924379084e+03; 2.42368007847960871e+04; 1.55298811212564942e+02; 3.16068762158633332e+00; 
2515; 2.52652151177464839e+03; 2.47943842923793563e+04; 1.57040246621068349e+02; 3.16249075890258080e+00; 2.52593308860284833e+03; 2.46618874688046089e+04; 1.56659998220371534e+02; 3.15925330342274746e+00; 
2540; 2.55158993785724806e+03; 2.52991091024293055e+04; 1.58634115003344874e+02; 3.17374163538148402e+00; 2.55096737037528055e+03; 2.51546643500929677e+04; 1.58222568355922050e+02; 3.16845859881622793e+00; 
2565; 2.57673032622954042e+03; 2.58628738335367634e+04; 1.60391001244100977e+02; 3.15254099660474774e+00; 2.57611173825741389e+03; 2.57262724801961049e+04; 1.60008755238876887e+02; 3.14845484343423543e+00; 
2590; 2.60159987070105217e+03; 2.63903683651952488e+04; 1.62036450729192040e+02; 3.14764863003516737e+00; 2.60095582076457140e+03; 2.62418569307274083e+04; 1.61622482724718338e+02; 3.13968448627756569e+00; 
2615; 2.62665979312877744e+03; 2.69347174001269341e+04; 1.63703288373572889e+02; 3.18185585583205910e+00; 2.62603170466097799e+03; 2.67945182760910538e+04; 1.63318155048249054e+02; 3.17737423366736227e+00; 
2641; 2.65256933643908451e+03; 2.73737908020121795e+04; 1.65045270324149016e+02; 3.16100889834916154e+00; 2.65195276764791606e+03; 2.72308063756352603e+04; 1.64653707083946244e+02; 3.15725296060362837e+00; 
2667; 2.67875703291927812e+03; 2.79761547189003213e+04; 1.66847016442714420e+02; 3.17480415911680414e+00; 2.67817070684269402e+03; 2.78225118875150438e+04; 1.66426341653446741e+02; 3.17361841281770563e+00; 
2693; 2.70435937888081253e+03; 2.85399783497493554e+04; 1.68555459304027266e+02; 3.14369816558998005e+00; 2.70378794449466113e+03; 2.83862986348370614e+04; 1.68136607817622092e+02; 3.14307505741591120e+00; 
2719; 2.73048556621329180e+03; 2.90531685714936139e+04; 1.70062489515629522e+02; 3.14827012604529211e+00; 2.72990165489213359e+03; 2.89104935260317325e+04; 1.69681016753920744e+02; 3.15093775512169350e+00; 
2746; 2.75730978853947818e+03; 2.96440415361335981e+04; 1.71802590839968929e+02; 3.13383029183443229e+00; 2.75675386724698001e+03; 2.95082449209468723e+04; 1.71442699640961820e+02; 3.13486359797825420e+00; 
2773; 2.78416768218663492e+03; 3.00212420504575712e+04; 1.72906115927215268e+02; 3.11156854357993895e+00; 2.78363234560361752e+03; 2.98961569194259209e+04; 1.72577837935209601e+02; 3.11221044361983790e+00; 
2800; 2.81126696165981321e+03; 3.05088055152059133e+04; 1.74303933088620369e+02; 3.09975991692768460e+00; 2.81071934774404644e+03; 3.03893480707499548e+04; 1.73995527685894018e+02; 3.10106739190579273e+00; 
2827; 2.83804104773908466e+03; 3.10994030704971774e+04; 1.76004256582959755e+02; 3.08208607742057206e+00; 2.83750423871182966e+03; 3.09881616336766056e+04; 1.75720865587332952e+02; 3.08360054240002546e+00; 
2855; 2.86609027422103827e+03; 3.17768501444243484e+04; 1.77915305587030730e+02; 3.10732159893599036e+00; 2.86554335103838957e+03; 3.16617467863206402e+04; 1.77624842111687656e+02; 3.10346872440392163e+00; 
2883; 2.89404399843799956e+03; 3.23318610031022363e+04; 1.79471142810211916e+02; 3.09924411184931481e+00; 2.89347662786836099e+03; 3.22068784570146454e+04; 1.79156687638286229e+02; 3.09632973890496865e+00; 
2911; 2.92186700206883506e+03; 3.29459009703581032e+04; 1.81184461906626808e+02; 3.11977279154116793e+00; 2.92129810068239431e+03; 3.28288880438181513e+04; 1.80894547087946876e+02; 3.11422660619357528e+00; 
2940; 2.95039106320929614e+03; 3.36555692452910225e+04; 1.83160025798948510e+02; 3.09681058366540940e+00; 2.94986637776159478e+03; 3.35522613425323143e+04; 1.82906850425012578e+02; 3.09112541408634822e+00; 
2969; 2.97947668997565779e+03; 3.42212558164318762e+04; 1.84692974375274076e+02; 3.07058587895776203e+00; 2.97895365221555858e+03; 3.41185519688313943e+04; 1.84443695409745885e+02; 3.06807544971012014e+00; 
2998; 3.00873219674936900e+03; 3.51303877844991875e+04; 1.87123509312517712e+02; 3.06300961755886902e+00; 3.00821274572931134e+03; 3.50192180606534894e+04; 1.86855339461631957e+02; 3.05877138715724417e+00; 
3027; 3.03830803128835669e+03; 3.56866937032820060e+04; 1.88570469935417066e+02; 3.06503307888572385e+00; 3.03774749714469726e+03; 3.55762817084177368e+04; 1.88310310428139985e+02; 3.06138553832660332e+00; 
3057; 3.06820906142356353e+03; 3.66103450663743788e+04; 1.91009690875560864e+02; 3.09105614470738654e+00; 3.06766645296961951e+03; 3.65080413090205548e+04; 1.90772818006306352e+02; 3.08845217410336081e+00; 
3087; 3.09866903245393451e+03; 3.73228187285291133e+04; 1.92838410100576908e+02; 3.09982481586723679e+00; 3.09812383593014192e+03; 3.72287157257911822e+04; 1.92626519461859431e+02; 3.09453298063478321e+00; 
3117; 3.12877758173022812e+03; 3.80185529246106162e+04; 1.94627442805988352e+02; 3.09570449311762408e+00; 3.12820728009198046e+03; 3.79228947015774174e+04; 1.94415255508710857e+02; 3.08901847436179366e+00; 
3148; 3.16043285104749748e+03; 3.87416616471371599e+04; 1.96435958678567943e+02; 3.09863939679840783e+00; 3.15985380003427736e+03; 3.86356569817087802e+04; 1.96201795115273967e+02; 3.09627808893657219e+00; 
3179; 3.19156901525637068e+03; 3.95265135826217302e+04; 1.98415053456402916e+02; 3.07969619996692945e+00; 3.19096864245207644e+03; 3.94122520062733747e+04; 1.98164082527908334e+02; 3.07804780000208256e+00; 
3210; 3.22291382407991387e+03; 4.03982972152623624e+04; 2.00577990724045691e+02; 3.11758957496543188e+00; 3.22224111265892316e+03; 4.02561151591426460e+04; 2.00265499574975280e+02; 3.11321794222093340e+00; 
3242; 3.25539148061911965e+03; 4.12126308139737957e+04; 2.02566776794224722e+02; 3.13087647232428079e+00; 3.25474152793793928e+03; 4.10575612093506788e+04; 2.02225652861246942e+02; 3.12184284049158478e+00; 
3274; 3.28751308235080296e+03; 4.21533529063137394e+04; 2.04867639005515315e+02; 3.11366648329959883e+00; 3.28684661453239733e+03; 4.20211693882881518e+04; 2.04587716843764781e+02; 3.10612270692951453e+00; 
3306; 3.31987323694662427e+03; 4.29651664276631418e+04; 2.06815617699162487e+02; 3.15028822426155042e+00; 3.31917268926687348e+03; 4.28437950928901409e+04; 2.06567846845457467e+02; 3.14194216945112403e+00; 
3339; 3.35260289994245659e+03; 4.37519698316005015e+04; 2.08726929131714854e+02; 3.12458817362710306e+00; 3.35188506300040990e+03; 4.36147106638342884e+04; 2.08443483504066393e+02; 3.11997696215714049e+00; 
3372; 3.38597981818390508e+03; 4.46959989330683820e+04; 2.10951566992553012e+02; 3.11463932601148175e+00; 3.38521388030466642e+03; 4.45432597004772033e+04; 2.10638678945181852e+02; 3.10994265382975010e+00; 
3405; 3.41912281564183104e+03; 4.56149765691485663e+04; 2.13109180110794370e+02; 3.10431499400278277e+00; 3.41839828598412805e+03; 4.54574564846446956e+04; 2.12786142446665394e+02; 3.10190023807512461e+00; 
3439; 3.45270385247398372e+03; 4.65875995140552550e+04; 2.15406137195361168e+02; 3.09403000819003626e+00; 3.45199049020045095e+03; 4.64284577661577059e+04; 2.15080693997647757e+02; 3.09167844800806435e+00; 
3473; 3.48676736165801822e+03; 4.76056009764095288e+04; 2.17752292133485440e+02; 3.09516489165744924e+00; 3.48605090045474981e+03; 4.74370791009779205e+04; 2.17409183564766238e+02; 3.09195727097978112e+00; 
3507; 3.52074291571854883e+03; 4.87142143483498367e+04; 2.20284694465828238e+02; 3.07314675282777294e+00; 3.52001161799991814e+03; 4.85526440073751364e+04; 2.19962137206382152e+02; 3.07374986543778128e+00; 
3542; 3.55610423781620057e+03; 4.95884196555815433e+04; 2.22237463383664107e+02; 3.08972917273822079e+00; 3.55537565204927341e+03; 4.94053823321133241e+04; 2.21870399703002846e+02; 3.09265890613633543e+00; 
