name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=9cc92d7fa9393899;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
112;1.11976085988745481e+02; 8.08088756094713090e-01; 1.11976085988745481e+02; 8.08088756094713090e-01; 1.11976085981477766e+02; 8.08088748682991187e-01; 1.11976085981477766e+02; 8.08088748682991187e-01; 
113;1.12969293853658016e+02; 8.14892601330015287e-01; 1.12969293853658016e+02; 8.14892601330015287e-01; 1.12969293847759673e+02; 8.14892594076482291e-01; 1.12969293847759673e+02; 8.14892594076482291e-01; 
114;1.13971522557587448e+02; 8.27517706655392815e-01; 1.13971522557587448e+02; 8.27517706655392815e-01; 1.13971522551335028e+02; 8.27517699459772271e-01; 1.13971522551335028e+02; 8.27517699459772271e-01; 
115;1.14968538279836750e+02; 8.39041504433245766e-01; 1.14968538279836750e+02; 8.39041504433245766e-01; 1.14968538273145001e+02; 8.39041498446858824e-01; 1.14968538273145001e+02; 8.39041498446858824e-01; 
116;1.15971339104851253e+02; 8.41724302146761194e-01; 1.15971339104851253e+02; 8.41724302146761194e-01; 1.15971339098082453e+02; 8.41724294737262402e-01; 1.15971339098082453e+02; 8.41724294737262402e-01; 
117;1.16966140937317391e+02; 8.60789813859904052e-01; 1.16966140937317391e+02; 8.60789813859904052e-01; 1.16966140930836914e+02; 8.60789806447599171e-01; 1.16966140930836914e+02; 8.60789806447599171e-01; 
118;1.17966871831535940e+02; 8.66028003911543776e-01; 1.17966871831535940e+02; 8.66028003911543776e-01; 1.17966871825443491e+02; 8.66027998634194440e-01; 1.17966871825443491e+02; 8.66027998634194440e-01; 
119;1.18968944487518186e+02; 8.84577378246981461e-01; 1.18968944487518186e+02; 8.84577378246981461e-01; 1.18968944481512239e+02; 8.84577374292479068e-01; 1.18968944481512239e+02; 8.84577374292479068e-01; 
120;1.19968268940564357e+02; 8.98824591091817782e-01; 1.19968268940564357e+02; 8.98824591091817782e-01; 1.19968268935194345e+02; 8.98824591008900331e-01; 1.19968268935194345e+02; 8.98824591008900331e-01; 
121;1.20968412068867067e+02; 9.08167494564330324e-01; 1.20968412068867067e+02; 9.08167494564330324e-01; 1.20968412062070385e+02; 9.08167497097746357e-01; 1.20968412062070385e+02; 9.08167497097746357e-01; 
122;1.21970583841391175e+02; 9.29792757732712749e-01; 1.21970583841391175e+02; 9.29792757732712749e-01; 1.21970583833880767e+02; 9.29792762810982776e-01; 1.21970583833880767e+02; 9.29792762810982776e-01; 
