name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
100;9.99841316081239171e+01; 5.63377517432459562e+00; 9.99841316081239171e+01; 5.63377517432459562e+00; 9.99684911529994622e+01; 5.21850139375675592e+00; 9.99684911529994622e+01; 5.21850139375675592e+00; 
101;1.00994321555505891e+02; 5.82556720380937509e+00; 1.00994321555505891e+02; 5.82556720380937509e+00; 1.00977988617352054e+02; 5.39641349361363787e+00; 1.00977988617352054e+02; 5.39641349361363787e+00; 
102;1.01994504319672274e+02; 5.91891777450202650e+00; 1.01994504319672274e+02; 5.91891777450202650e+00; 1.01979362678610329e+02; 5.47737115772982097e+00; 1.01979362678610329e+02; 5.47737115772982097e+00; 
103;1.02975478108044683e+02; 6.26088175274507908e+00; 1.02975478108044683e+02; 6.26088175274507908e+00; 1.02960197372042913e+02; 5.79110380620321674e+00; 1.02960197372042913e+02; 5.79110380620321674e+00; 
104;1.03974920164111992e+02; 6.41843479781667980e+00; 1.03974920164111992e+02; 6.41843479781667980e+00; 1.03960348685952113e+02; 5.93369743015947559e+00; 1.03960348685952113e+02; 5.93369743015947559e+00; 
105;1.04976878766033181e+02; 6.59873847658189749e+00; 1.04976878766033181e+02; 6.59873847658189749e+00; 1.04963194577964885e+02; 6.10726358840123851e+00; 1.04963194577964885e+02; 6.10726358840123851e+00; 
106;1.05977995981814587e+02; 6.64459377088395886e+00; 1.05977995981814587e+02; 6.64459377088395886e+00; 1.05962312169243688e+02; 6.15126446687959039e+00; 1.05962312169243688e+02; 6.15126446687959039e+00; 
107;1.06961094040769439e+02; 6.67590864732831957e+00; 1.06961094040769439e+02; 6.67590864732831957e+00; 1.06945949411100983e+02; 6.18390137041093624e+00; 1.06945949411100983e+02; 6.18390137041093624e+00; 
108;1.07954745158477493e+02; 6.84543343147214323e+00; 1.07954745158477493e+02; 6.84543343147214323e+00; 1.07942217644164003e+02; 6.34090513486520813e+00; 1.07942217644164003e+02; 6.34090513486520813e+00; 
109;1.08949525857307208e+02; 6.91890452288373403e+00; 1.08949525857307208e+02; 6.91890452288373403e+00; 1.08937115602188868e+02; 6.40989320276364793e+00; 1.08937115602188868e+02; 6.40989320276364793e+00; 
