name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;seed=ee135ccdbaf83684;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
102;1.18675940480199915e+04; 1.38429205134662628e+08; 1.02030658922510682e+02; 2.70416321422125738e-01; 1.14050068261840916e+04; 1.27757965200419486e+08; 1.02029719211258850e+02; 2.70231628266616564e-01; 
103;1.18680777114259527e+04; 1.38417055405031323e+08; 1.03027795111720678e+02; 2.78150172938208207e-01; 1.14054851388064471e+04; 1.27746172218359992e+08; 1.03026961982423700e+02; 2.77906572410116182e-01; 
104;1.18685508577375331e+04; 1.38404658760816693e+08; 1.04026000248991579e+02; 2.85395637522556145e-01; 1.14059528040060650e+04; 1.27734139117646813e+08; 1.04025127779795085e+02; 2.85151484598926031e-01; 
105;1.18690304120385481e+04; 1.38392413441492051e+08; 1.05028295259751573e+02; 2.89163206049631361e-01; 1.14064269351617295e+04; 1.27722252734845728e+08; 1.05027437309293603e+02; 2.89083393685446166e-01; 
106;1.18695058296012321e+04; 1.38380071325232327e+08; 1.06030655250456803e+02; 2.92912898165512914e-01; 1.14068968920240168e+04; 1.27710272544889286e+08; 1.06029750203507149e+02; 2.92779310528266723e-01; 
107;1.18699853227485783e+04; 1.38367825653542429e+08; 1.07032074977837837e+02; 2.96955556373001806e-01; 1.14073709623586528e+04; 1.27698385896755025e+08; 1.07031177214774146e+02; 2.96843036775641389e-01; 
108;1.18704673793512593e+04; 1.38355640805371404e+08; 1.08032554658589873e+02; 3.03276530281138879e-01; 1.14078476622823910e+04; 1.27686559205753177e+08; 1.08031697421570001e+02; 3.02854807466453768e-01; 
109;1.18709589328189268e+04; 1.38343679906235337e+08; 1.09038134415733850e+02; 3.06096986974094099e-01; 1.14083339365784486e+04; 1.27674949439580858e+08; 1.09037409640125318e+02; 3.05620009307625784e-01; 
110;1.18714469746264276e+04; 1.38331636919796199e+08; 1.10038748292410872e+02; 3.10329142534855440e-01; 1.14088166896966377e+04; 1.27663260630720869e+08; 1.10038137333659336e+02; 3.10097410584740996e-01; 
111;1.18719285906766872e+04; 1.38319443312579662e+08; 1.11042448982304180e+02; 3.15755143702061591e-01; 1.14092928863938323e+04; 1.27651424205176756e+08; 1.11041835563458136e+02; 3.15485200022644185e-01; 
112;1.18724073192420619e+04; 1.38307182311217874e+08; 1.12043196919093987e+02; 3.19895030134242198e-01; 1.14097661911477953e+04; 1.27639522967470661e+08; 1.12042552698111805e+02; 3.19471269207332209e-01; 
113;1.18728871139294242e+04; 1.38294946941343963e+08; 1.13035958302259246e+02; 3.35928340761473099e-01; 1.14102406775856434e+04; 1.27627648997527167e+08; 1.13035345134200483e+02; 3.35378921206096470e-01; 
114;1.18733727408456725e+04; 1.38282849276600540e+08; 1.14037848885683189e+02; 3.41643737558704863e-01; 1.14107209545886762e+04; 1.27615906405698642e+08; 1.14037281034538978e+02; 3.41031470310984464e-01; 
115;1.18738491762645044e+04; 1.38270535977559477e+08; 1.15035779024509438e+02; 3.52177511255834075e-01; 1.14111919280117381e+04; 1.27603954163402781e+08; 1.15035145379051286e+02; 3.51589477876781076e-01; 
116;1.18743292651296269e+04; 1.38258309151475310e+08; 1.16034784216102295e+02; 3.62376581905076212e-01; 1.14116666437676049e+04; 1.27592087033570990e+08; 1.16034121131075011e+02; 3.61600626870650865e-01; 
117;1.18748028241189550e+04; 1.38245929311388582e+08; 1.17032849598421748e+02; 3.74653870856497984e-01; 1.14121347283588511e+04; 1.27580070654970467e+08; 1.17032060530065664e+02; 3.73721855568705186e-01; 
118;1.18752863962389420e+04; 1.38233785498687208e+08; 1.18035012259298185e+02; 3.82100802211072343e-01; 1.14126129138486795e+04; 1.27568283032671571e+08; 1.18034208293098800e+02; 3.81336367834375189e-01; 
119;1.18757679244289575e+04; 1.38221594138435751e+08; 1.19026163527943524e+02; 3.99191943228113078e-01; 1.14130891889198701e+04; 1.27556452780338943e+08; 1.19025386447429071e+02; 3.98586028288278216e-01; 
120;1.18762492938616251e+04; 1.38209399588675410e+08; 1.20028461791700636e+02; 4.12496199767039384e-01; 1.14135651379901301e+04; 1.27544615719362795e+08; 1.20027621246618196e+02; 4.11862474333363260e-01; 
121;1.18767326832461858e+04; 1.38197253071650803e+08; 1.21031835252060588e+02; 4.13477988695192311e-01; 1.14140431440604971e+04; 1.27532825670143723e+08; 1.21030946424137539e+02; 4.12785258743639083e-01; 
