name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1b297f07fc96869e;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
106;1.06620732065160368e+02; 4.93663419274995050e+01; 1.06620732065160368e+02; 4.93663419274995050e+01; 1.06598278931625160e+02; 4.90390671213761067e+01; 1.06598278931625160e+02; 4.90390671213761067e+01; 
107;1.07671203362721769e+02; 5.09474493840994072e+01; 1.07671203362721769e+02; 5.09474493840994072e+01; 1.07646931876481744e+02; 5.05602452014237542e+01; 1.07646931876481744e+02; 5.05602452014237542e+01; 
108;1.08690199990147434e+02; 5.20870575559006070e+01; 1.08690199990147434e+02; 5.20870575559006070e+01; 1.08666353939841656e+02; 5.17559476445771125e+01; 1.08666353939841656e+02; 5.17559476445771125e+01; 
109;1.09652678611234364e+02; 5.33276560728620765e+01; 1.09652678611234364e+02; 5.33276560728620765e+01; 1.09627840023686389e+02; 5.30701714940474787e+01; 1.09627840023686389e+02; 5.30701714940474787e+01; 
110;1.10693688474726329e+02; 5.50152230231558050e+01; 1.10693688474726329e+02; 5.50152230231558050e+01; 1.10663677596651468e+02; 5.47959383412019321e+01; 1.10663677596651468e+02; 5.47959383412019321e+01; 
111;1.11684646059435750e+02; 5.56066272123076288e+01; 1.11684646059435750e+02; 5.56066272123076288e+01; 1.11654019312170433e+02; 5.52873925405233351e+01; 1.11654019312170433e+02; 5.52873925405233351e+01; 
112;1.12707094356975361e+02; 5.65320980822178214e+01; 1.12707094356975361e+02; 5.65320980822178214e+01; 1.12678240847853402e+02; 5.62115977721364359e+01; 1.12678240847853402e+02; 5.62115977721364359e+01; 
113;1.13750614355505732e+02; 5.81028104791595865e+01; 1.13750614355505732e+02; 5.81028104791595865e+01; 1.13723428408952898e+02; 5.76821156131047275e+01; 1.13723428408952898e+02; 5.76821156131047275e+01; 
114;1.14771133958417280e+02; 5.91283959093003091e+01; 1.14771133958417280e+02; 5.91283959093003091e+01; 1.14740270257211790e+02; 5.87900900823473762e+01; 1.14740270257211790e+02; 5.87900900823473762e+01; 
115;1.15780051613307151e+02; 6.03619449532586785e+01; 1.15780051613307151e+02; 6.03619449532586785e+01; 1.15748813891779974e+02; 5.99933814804316583e+01; 1.15748813891779974e+02; 5.99933814804316583e+01; 
116;1.16836256046811187e+02; 6.09797874229589141e+01; 1.16836256046811187e+02; 6.09797874229589141e+01; 1.16806204952663251e+02; 6.06502490415365898e+01; 1.16806204952663251e+02; 6.06502490415365898e+01; 
117;1.17815369094547094e+02; 6.14607066292995228e+01; 1.17815369094547094e+02; 6.14607066292995228e+01; 1.17789049275201648e+02; 6.11489414195788257e+01; 1.17789049275201648e+02; 6.11489414195788257e+01; 
118;1.18889924698676253e+02; 6.20841846935964767e+01; 1.18889924698676253e+02; 6.20841846935964767e+01; 1.18866465988678613e+02; 6.18566044545975302e+01; 1.18866465988678613e+02; 6.18566044545975302e+01; 
119;1.19875456953268241e+02; 6.27283827871579831e+01; 1.19875456953268241e+02; 6.27283827871579831e+01; 1.19851420426753194e+02; 6.25383929925689372e+01; 1.19851420426753194e+02; 6.25383929925689372e+01; 
120;1.20832498933520398e+02; 6.34166746019043757e+01; 1.20832498933520398e+02; 6.34166746019043757e+01; 1.20808382976770673e+02; 6.32208076509013353e+01; 1.20808382976770673e+02; 6.32208076509013353e+01; 
121;1.21749794916709845e+02; 6.39021424836099925e+01; 1.21749794916709845e+02; 6.39021424836099925e+01; 1.21729550541333438e+02; 6.37516226936473274e+01; 1.21729550541333438e+02; 6.37516226936473274e+01; 
122;1.22699600475853501e+02; 6.50840387088313719e+01; 1.22699600475853501e+02; 6.50840387088313719e+01; 1.22678681215940458e+02; 6.48950753815217212e+01; 1.22678681215940458e+02; 6.48950753815217212e+01; 
