name=GeneralizedHyperLogLog;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
127; 1.27022759770003802e+02; 1.97459535483841542e+00; 1.40501862895400653e+00; 3.43426162428809612e+00; 1.27024589758688236e+02; 1.96581206221382487e+00; 1.40185855419919991e+00; 3.44947090174063353e+00; 
128; 1.28024056345543187e+02; 2.00820878765667787e+00; 1.41690863498525044e+00; 3.40548067786205122e+00; 1.28025841450234907e+02; 1.99925772444840222e+00; 1.41371494435694567e+00; 3.42053100164759538e+00; 
129; 1.29024571034260930e+02; 2.03874599361815756e+00; 1.42763519776359238e+00; 3.38547695584385666e+00; 1.29026486372389343e+02; 2.03015881452249980e+00; 1.42459021708003197e+00; 3.40085741719595536e+00; 
130; 1.30021508700616721e+02; 2.07712107746110597e+00; 1.44106157164045934e+00; 3.40083772411757090e+00; 1.30023458050463915e+02; 2.06835742961024671e+00; 1.43798718682702331e+00; 3.41378133339614953e+00; 
131; 1.31016315967037826e+02; 2.10834448773856220e+00; 1.45192226959923465e+00; 3.36517912748515391e+00; 1.31018378302498775e+02; 2.09884855082994903e+00; 1.44862375682134892e+00; 3.37980185228830177e+00; 
132; 1.32019514571846940e+02; 2.13980543430683845e+00; 1.46267720833834858e+00; 3.37290385407786975e+00; 1.32021406188095398e+02; 2.13077225624311728e+00; 1.45955953333680677e+00; 3.39232526785772714e+00; 
133; 1.33018317841391138e+02; 2.17306442171593117e+00; 1.47401793693383909e+00; 3.34124704157476726e+00; 1.33020262723134437e+02; 2.16369588945144464e+00; 1.47081110666959769e+00; 3.35812750604771493e+00; 
134; 1.34018399734124898e+02; 2.21738926490051735e+00; 1.48897639829671924e+00; 3.34991381152624967e+00; 1.34020411981040951e+02; 2.20704899811731448e+00; 1.48547377935368075e+00; 3.36493732372251531e+00; 
135; 1.35018516913903284e+02; 2.24586610437378731e+00; 1.49850699974116708e+00; 3.34173409550223788e+00; 1.35020581977324525e+02; 2.23557704760884279e+00; 1.49504295249943997e+00; 3.35737777649688507e+00; 
136; 1.36015468046087506e+02; 2.28599507575726291e+00; 1.51187162659648111e+00; 3.33373036275153334e+00; 1.36017577283645039e+02; 2.27536232265834792e+00; 1.50832800204664585e+00; 3.34784543815464497e+00; 
137; 1.37015138549854157e+02; 2.31715771944647209e+00; 1.52214603233552581e+00; 3.33878431688335331e+00; 1.37017177687266525e+02; 2.30618613076181544e+00; 1.51851607097916430e+00; 3.35091292902924254e+00; 
138; 1.38016814367989156e+02; 2.35404514962012357e+00; 1.53419764914734857e+00; 3.31324734284945599e+00; 1.38018854208808278e+02; 2.34222034917707767e+00; 1.53031528385078119e+00; 3.32470611488775303e+00; 
139; 1.39018221182466618e+02; 2.39378320372373876e+00; 1.54707827605240467e+00; 3.32349375926458546e+00; 1.39020341487819223e+02; 2.38213770512172829e+00; 1.54328348951027183e+00; 3.33503178614710549e+00; 
140; 1.40015522950881035e+02; 2.42060380488921068e+00; 1.55575153635956998e+00; 3.28069370737216470e+00; 1.40017658762453976e+02; 2.40850377679919792e+00; 1.55183502502934467e+00; 3.29255040118501929e+00; 
141; 1.41016279306434200e+02; 2.44724721600135275e+00; 1.56428328642332892e+00; 3.26167135454381940e+00; 1.41018517576498482e+02; 2.43541132710227703e+00; 1.56047057853165061e+00; 3.27164657237077794e+00; 
142; 1.42015732311628227e+02; 2.48761779471324473e+00; 1.57713990789785896e+00; 3.28497127775052444e+00; 1.42018169550962767e+02; 2.47504719186781408e+00; 1.57312334522300845e+00; 3.29818526995894556e+00; 
143; 1.43018313010804519e+02; 2.52144781367509019e+00; 1.58780113594567651e+00; 3.26283385642934309e+00; 1.43020526042793961e+02; 2.50838896834983061e+00; 1.58365641788775080e+00; 3.27593637326533127e+00; 
144; 1.44020933338648632e+02; 2.54717687737564580e+00; 1.59585045436866135e+00; 3.25234912225722228e+00; 1.44022989486995669e+02; 2.53362258404090612e+00; 1.59156968667055132e+00; 3.26632732764659828e+00; 
145; 1.45022461588822949e+02; 2.58570236450232072e+00; 1.60785504369326082e+00; 3.23832521957397024e+00; 1.45024576065687654e+02; 2.57217621449603451e+00; 1.60361224474353015e+00; 3.25269241188907232e+00; 
146; 1.46018640069560803e+02; 2.62469710956133273e+00; 1.61998446207614410e+00; 3.21882722897751083e+00; 1.46020847906974922e+02; 2.61026956706274804e+00; 1.61549835401882635e+00; 3.23158725822664472e+00; 
147; 1.47019930602448028e+02; 2.65976682333098857e+00; 1.63075736834670204e+00; 3.19229805617209994e+00; 1.47022183823820001e+02; 2.64571818105111811e+00; 1.62641509431380493e+00; 3.20548324446209021e+00; 
148; 1.48019704610005874e+02; 2.69658537832970957e+00; 1.64201008117314151e+00; 3.17629322873918118e+00; 1.48022032205723235e+02; 2.68209961768599792e+00; 1.63756349482911800e+00; 3.19009221275656119e+00; 
149; 1.49019100604368418e+02; 2.72989480747090330e+00; 1.65212892184104532e+00; 3.15924196484905639e+00; 1.49021512464800395e+02; 2.71611671832417745e+00; 1.64792412816318268e+00; 3.17215459867071914e+00; 
150; 1.50019564250875135e+02; 2.76547667545051379e+00; 1.66285715427939884e+00; 3.15224906391897841e+00; 1.50021893353400003e+02; 2.75105802204224537e+00; 1.65848687155465435e+00; 3.16317474242640007e+00; 
151; 1.51015713918496402e+02; 2.80468244772109809e+00; 1.67464489384662785e+00; 3.15314132658598067e+00; 1.51018128417896463e+02; 2.79064078498029433e+00; 1.67042274453052553e+00; 3.16200285209349685e+00; 
152; 1.52016241440801593e+02; 2.84255519301324977e+00; 1.68590966798756292e+00; 3.14682456973203584e+00; 1.52018331426737404e+02; 2.82824301285630764e+00; 1.68163818095632012e+00; 3.15614785658450581e+00; 
153; 1.53018992303059946e+02; 2.87342886862675417e+00; 1.69501273182569556e+00; 3.13111371740942435e+00; 1.53020958466817547e+02; 2.85860207059605065e+00; 1.69061018962524567e+00; 3.13990231461471225e+00; 
154; 1.54019715294745396e+02; 2.91680715909320343e+00; 1.70775246047145668e+00; 3.12872598557128967e+00; 1.54021800233931373e+02; 2.90233442448266032e+00; 1.70348442149707746e+00; 3.13609227085246767e+00; 
155; 1.55020574414460981e+02; 2.94871835507299229e+00; 1.71706000143925941e+00; 3.09802969231786030e+00; 1.55022694621930071e+02; 2.93451592810576933e+00; 1.71289254836408267e+00; 3.10512361674737303e+00; 
156; 1.56021580564568552e+02; 2.98347359655335698e+00; 1.72713863826453506e+00; 3.09748369870216367e+00; 1.56023896336123556e+02; 2.96720891810435550e+00; 1.72239306873438269e+00; 3.10503258000118709e+00; 
157; 1.57019297847092162e+02; 3.03150616796700190e+00; 1.74101515245118565e+00; 3.10137609226957034e+00; 1.57021738515354173e+02; 3.01603325554526469e+00; 1.73653698276065804e+00; 3.10659666244532628e+00; 
158; 1.58020581504196628e+02; 3.07819912793320283e+00; 1.75435900819023249e+00; 3.09764579586224631e+00; 1.58023085630065282e+02; 3.06321844984677361e+00; 1.75005300020634436e+00; 3.10019448566965750e+00; 
159; 1.59021904849571143e+02; 3.12029829471859177e+00; 1.76630078760211817e+00; 3.08976353595816144e+00; 1.59024557939736297e+02; 3.10512664454642850e+00; 1.76196582036721616e+00; 3.09329160637794320e+00; 
160; 1.60022956085836086e+02; 3.15933240727019049e+00; 1.77730285134337840e+00; 3.08064239782497085e+00; 1.60025841302954433e+02; 3.14373565344086403e+00; 1.77286995589142582e+00; 3.08474778353896628e+00; 
161; 1.61022480915900019e+02; 3.20156887433806903e+00; 1.78915160977441223e+00; 3.07600209641580813e+00; 1.61025511370602260e+02; 3.18574563020588597e+00; 1.78468338933715254e+00; 3.08145530848187388e+00; 
162; 1.62023595216066013e+02; 3.24239284727593446e+00; 1.80050995916566303e+00; 3.07093258406694591e+00; 1.62026605718170345e+02; 3.22485569340341938e+00; 1.79559121995070115e+00; 3.07587378527429811e+00; 
163; 1.63021204112317349e+02; 3.28845010243128577e+00; 1.81328444763973229e+00; 3.04807350616168016e+00; 1.63024075395831801e+02; 3.27092586032007215e+00; 1.80840986384050750e+00; 3.05194767564803415e+00; 
164; 1.64022912665200039e+02; 3.32838693407821040e+00; 1.82424284124995717e+00; 3.06784429877980891e+00; 1.64025797727282111e+02; 3.31117605768603296e+00; 1.81948084215062078e+00; 3.07007829008280808e+00; 
165; 1.65020806268473734e+02; 3.38985350978303979e+00; 1.84103791622421253e+00; 3.08338350536692651e+00; 1.65023656056250132e+02; 3.37083462146921820e+00; 1.83583087796014821e+00; 3.08516657602417244e+00; 
166; 1.66019373835907317e+02; 3.44435956966851320e+00; 1.85579746312757932e+00; 3.08659704605194696e+00; 1.66022547723590606e+02; 3.42559685988490692e+00; 1.85069945157115456e+00; 3.08843376625459509e+00; 
167; 1.67022953217792036e+02; 3.47717920534705316e+00; 1.86457833172544474e+00; 3.08112516650645318e+00; 1.67025956490788332e+02; 3.45844032723254280e+00; 1.85950708194900360e+00; 3.08308237554489839e+00; 
168; 1.68025121321565962e+02; 3.51078881521630226e+00; 1.87354149524879210e+00; 3.08622549265383039e+00; 1.68028187656279613e+02; 3.49183663338801642e+00; 1.86843305724916231e+00; 3.08652195896221437e+00; 
169; 1.69027629037360697e+02; 3.55741249754649624e+00; 1.88590803960347442e+00; 3.09394198389463426e+00; 1.69030482740690815e+02; 3.53934311893120457e+00; 1.88106722938102378e+00; 3.09237599156018339e+00; 
170; 1.70030193983674678e+02; 3.60202231367228087e+00; 1.89765925208453567e+00; 3.07683997887114691e+00; 1.70033327612880100e+02; 3.58310404991769627e+00; 1.89261547075399372e+00; 3.07542960437967139e+00; 
171; 1.71030905079366903e+02; 3.63994081776731182e+00; 1.90761256387051215e+00; 3.08688603819617180e+00; 1.71034007170490810e+02; 3.61938916135581401e+00; 1.90216525930608671e+00; 3.08871608979115209e+00; 
172; 1.72027695843329411e+02; 3.70042038064060463e+00; 1.92344828911589594e+00; 3.11270749375104661e+00; 1.72030855676220654e+02; 3.67910504826802631e+00; 1.91785113486761416e+00; 3.11407321355446598e+00; 
173; 1.73024623357180246e+02; 3.76177149267985644e+00; 1.93937236830914173e+00; 3.10291568558070496e+00; 1.73027800099984290e+02; 3.74014773203187056e+00; 1.93374633457254674e+00; 3.10409384748908845e+00; 
174; 1.74022320690924516e+02; 3.81562698424306568e+00; 1.95323546225224676e+00; 3.12707309085407736e+00; 1.74025659844376577e+02; 3.79397175014571975e+00; 1.94764301722164790e+00; 3.12631371990011786e+00; 
175; 1.75021606024234160e+02; 3.85520502160632539e+00; 1.96334872127269389e+00; 3.13113560036073002e+00; 1.75024878795492953e+02; 3.83208356643326109e+00; 1.95741273418971851e+00; 3.13048336144815442e+00; 
176; 1.76024779493095735e+02; 3.89556756002313831e+00; 1.97356366422395202e+00; 3.13043758722949716e+00; 1.76027766093512497e+02; 3.87259169626357158e+00; 1.96769427003145370e+00; 3.12856520702713370e+00; 
177; 1.77025069206945091e+02; 3.92980155601660286e+00; 1.98221418895127166e+00; 3.11796904273098896e+00; 1.77027861609902175e+02; 3.90582137649424421e+00; 1.97611869764644554e+00; 3.11745060260834617e+00; 
178; 1.78024669126901017e+02; 3.98626307410213832e+00; 1.99641040577333806e+00; 3.12911291231754962e+00; 1.78027337821664389e+02; 3.96190911581355332e+00; 1.99026675581947954e+00; 3.12785659455336829e+00; 
179; 1.79024305025644423e+02; 4.02728407811355105e+00; 2.00666223960136447e+00; 3.10825664689846848e+00; 1.79026914702010146e+02; 4.00206218904966615e+00; 2.00033441900732445e+00; 3.10630554260370495e+00; 
180; 1.80023150185931740e+02; 4.07676701891223470e+00; 2.01896782733246782e+00; 3.08740771164348526e+00; 1.80025904222805650e+02; 4.05072050408026740e+00; 2.01247347195463266e+00; 3.08501060239378067e+00; 
181; 1.81022440007808456e+02; 4.14013904053242587e+00; 2.03460941868014267e+00; 3.10454541789877991e+00; 1.81025124243095433e+02; 4.11290957709202143e+00; 2.02787532888510968e+00; 3.10639742542092634e+00; 
182; 1.82024491141280521e+02; 4.18557466688283419e+00; 2.04572110779587568e+00; 3.08065915281460567e+00; 1.82027339409890203e+02; 4.15727596544379630e+00; 2.03875661178833001e+00; 3.08110104809107188e+00; 
183; 1.83026045006115368e+02; 4.22626339704195519e+00; 2.05562278998322157e+00; 3.05798968918608294e+00; 1.83028840787311168e+02; 4.19604897498917673e+00; 2.04822293317315385e+00; 3.05980675326799556e+00; 
184; 1.84026810020103966e+02; 4.29408622664968309e+00; 2.07204426822200594e+00; 3.05411070517858496e+00; 1.84029741980313446e+02; 4.26346268348314528e+00; 2.06460119589479607e+00; 3.05463952904872693e+00; 
185; 1.85026562880018759e+02; 4.33471390264975387e+00; 2.08182811875881146e+00; 3.05518259713332441e+00; 1.85029669955713018e+02; 4.30514110046902321e+00; 2.07467124966752303e+00; 3.05601951974757657e+00; 
186; 1.86024154895848966e+02; 4.38719894390633147e+00; 2.09442485778622478e+00; 3.03784331673263086e+00; 1.86027448877530162e+02; 4.35757839690898940e+00; 2.08730087817529242e+00; 3.03910400057461061e+00; 
187; 1.87019891121935501e+02; 4.44527184138687037e+00; 2.10828750047404068e+00; 3.03985074292569024e+00; 1.87023239570941342e+02; 4.41559093809680370e+00; 2.10120224167957081e+00; 3.03930791277665246e+00; 
188; 1.88022359672350689e+02; 4.48784870698934046e+00; 2.11833631702846859e+00; 3.03862701656276313e+00; 1.88025782825780254e+02; 4.45795102049617142e+00; 2.11122861537802375e+00; 3.03850882505196696e+00; 
189; 1.89024124474803443e+02; 4.51773046015117430e+00; 2.12535843326875762e+00; 3.02934675756215599e+00; 1.89027515297667577e+02; 4.48696602905735631e+00; 2.11806726461923578e+00; 3.03080623800360227e+00; 
190; 1.90021431252151075e+02; 4.56751040108668072e+00; 2.13706600331339924e+00; 3.02522392891635761e+00; 1.90024959314846910e+02; 4.53633281960148960e+00; 2.12972060425865539e+00; 3.02769838585981432e+00; 
191; 1.91018453880225309e+02; 4.60354104461567548e+00; 2.14550704937557590e+00; 3.01739925601842973e+00; 1.91022084129219166e+02; 4.57341733868584122e+00; 2.13844093440115479e+00; 3.01816781174082482e+00; 
192; 1.92021486112982046e+02; 4.65046144910661763e+00; 2.15638581799628426e+00; 3.01631892819315306e+00; 1.92025257422234318e+02; 4.61858487312519017e+00; 2.14894088698299113e+00; 3.01878905906238781e+00; 
193; 1.93020869062363261e+02; 4.70587520305162954e+00; 2.16920254593426964e+00; 3.01960180496087505e+00; 1.93024418908203387e+02; 4.67181731097975028e+00; 2.16130077219759231e+00; 3.02367967389057846e+00; 
194; 1.94023546635760567e+02; 4.74610705946868361e+00; 2.17842893283509742e+00; 3.01193945883304970e+00; 1.94027117012322805e+02; 4.71214336954391033e+00; 2.17057781182490883e+00; 3.01727686935044170e+00; 
195; 1.95022596838781567e+02; 4.79192264819056746e+00; 2.18892942578505600e+00; 3.02015995897388745e+00; 1.95026330382870015e+02; 4.75705458864414776e+00; 2.18090836570042379e+00; 3.02421929684419410e+00; 
196; 1.96019897887780104e+02; 4.84268730625313371e+00; 2.20052070663172872e+00; 3.01665440490791958e+00; 1.96023788049460961e+02; 4.80602865657610945e+00; 2.19213657997828593e+00; 3.02157044904679140e+00; 
197; 1.97023106574385565e+02; 4.88623847583438931e+00; 2.21036299327838037e+00; 3.01203186531270495e+00; 1.97027140304614420e+02; 4.84895099768656923e+00; 2.20186611798992304e+00; 3.01639885130434582e+00; 
198; 1.98023715169534313e+02; 4.93425676626973697e+00; 2.22119210267902867e+00; 2.98866524621094598e+00; 1.98027637911655376e+02; 4.89533517350603109e+00; 2.21236780833236368e+00; 2.99215305695921785e+00; 
199; 1.99023211600750358e+02; 4.98154239013988676e+00; 2.23181621369916883e+00; 2.98193322069946243e+00; 1.99027183558260674e+02; 4.94271096656563280e+00; 2.22305465986014417e+00; 2.98508206091155293e+00; 
200; 2.00023265795937078e+02; 5.02251203711258132e+00; 2.24097539920722033e+00; 2.98617530403968523e+00; 2.00027277903489221e+02; 4.98420740565020726e+00; 2.23236720134289213e+00; 2.99037126718071367e+00; 
201; 2.01024088097983110e+02; 5.06272613475776900e+00; 2.24992130935579659e+00; 2.99955561735356291e+00; 2.01028113816091548e+02; 5.02563082306290365e+00; 2.24161558622519852e+00; 3.00511838410077825e+00; 
203; 2.03027614831691238e+02; 5.16074784800807507e+00; 2.27156009585454033e+00; 3.00730345809047606e+00; 2.03031483200993989e+02; 5.12284201193242072e+00; 2.26315064014474698e+00; 3.01099915330020940e+00; 
205; 2.05029395202798128e+02; 5.28472541684714336e+00; 2.29866512108650323e+00; 3.02079871265445377e+00; 2.05033178872494432e+02; 5.24490957162995652e+00; 2.28993640393133147e+00; 3.02344307580832261e+00; 
207; 2.07024692150641499e+02; 5.39285455202244179e+00; 2.32212076553290414e+00; 2.99657601933879469e+00; 2.07028544689130172e+02; 5.35062988290081165e+00; 2.31296672773805323e+00; 2.99782626371930272e+00; 
209; 2.09025697606973921e+02; 5.51826851364477289e+00; 2.34895894954351414e+00; 2.99195273648674975e+00; 2.09029581354230970e+02; 5.47607379061459465e+00; 2.33991425785144180e+00; 2.99026715942816512e+00; 
211; 2.11025048274308119e+02; 5.60806015135380420e+00; 2.36800184444776463e+00; 3.00026847062672219e+00; 2.11029038756082429e+02; 5.56324010534423063e+00; 2.35847341642627528e+00; 2.99937946374770537e+00; 
213; 2.13025060974554123e+02; 5.70934255338222929e+00; 2.38929163162151026e+00; 3.00788555424804382e+00; 2.13029152677060154e+02; 5.66499173958572122e+00; 2.37994576850101858e+00; 3.00504155452614796e+00; 
215; 2.15034162326187442e+02; 5.82282318687265033e+00; 2.41281083434696830e+00; 3.02593578030728239e+00; 2.15038274784834869e+02; 5.77539544908959002e+00; 2.40290043279690169e+00; 3.02026914553766090e+00; 
217; 2.17034334394790051e+02; 5.92929160107305542e+00; 2.43477160128161074e+00; 3.04137606112999848e+00; 2.17038410610433800e+02; 5.88002680807847433e+00; 2.42457242273449269e+00; 3.02979321343894181e+00; 
219; 2.19035052117130391e+02; 6.03208092519527472e+00; 2.45577936188901624e+00; 3.03442583279385092e+00; 2.19038923132187819e+02; 5.98252941564826557e+00; 2.44561125394633594e+00; 3.02147477685741794e+00; 
221; 2.21031482228895101e+02; 6.15792753753699085e+00; 2.48131747400463532e+00; 3.07780975296496395e+00; 2.21035327067314597e+02; 6.10226574008789946e+00; 2.47002383356979660e+00; 3.06608028557152013e+00; 
223; 2.23032799412966426e+02; 6.25257608293335121e+00; 2.50030003828390512e+00; 3.04596305654379185e+00; 2.23036795846186578e+02; 6.19422881880533005e+00; 2.48854875067953918e+00; 3.03178529762951676e+00; 
225; 2.25027925934413645e+02; 6.36873666447327214e+00; 2.52348108902373092e+00; 3.02816989351957622e+00; 2.25032282434662562e+02; 6.31129842380221717e+00; 2.51202234628087817e+00; 3.01340805674435197e+00; 
227; 2.27027621445178653e+02; 6.51150253182539274e+00; 2.55161509393396102e+00; 3.02191104912713771e+00; 2.27032328005897853e+02; 6.45524225186304701e+00; 2.54051119893176480e+00; 3.00600630033334371e+00; 
229; 2.29020443831653608e+02; 6.64531154274923175e+00; 2.57776911155683308e+00; 3.02441718308399610e+00; 2.29025100845158505e+02; 6.58512058578982540e+00; 2.56602621447290913e+00; 3.00738776101349270e+00; 
231; 2.31019644204150666e+02; 6.76321015427281669e+00; 2.60054307011364072e+00; 2.99050782381886782e+00; 2.31024497096078051e+02; 6.69865363013662130e+00; 2.58805979884939408e+00; 2.97252394627679495e+00; 
233; 2.33018948906029067e+02; 6.85873547031119557e+00; 2.61885020749020070e+00; 2.99751731625106332e+00; 2.33023607983555223e+02; 6.79106654351938044e+00; 2.60586055011234174e+00; 2.97987878498758008e+00; 
235; 2.35024972899445089e+02; 6.96813587427339520e+00; 2.63960455912750325e+00; 2.99917860729335528e+00; 2.35029818708085827e+02; 6.89800122897504586e+00; 2.62623534239091816e+00; 2.98635395974135376e+00; 
