name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=d6960482253fc240;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
97;9.69849326008375101e+01; 3.10184952604809827e-01; 9.69849326008375101e+01; 3.10184952604809827e-01; 9.69838497209315733e+01; 2.86005459233142301e-01; 9.69838497209315733e+01; 2.86005459233142301e-01; 
98;9.79840794083315103e+01; 3.20988574446328279e-01; 9.79840794083315103e+01; 3.20988574446328279e-01; 9.79831445990862306e+01; 2.96082688321672671e-01; 9.79831445990862306e+01; 2.96082688321672671e-01; 
99;9.89818875509560172e+01; 3.25356711163018453e-01; 9.89818875509560172e+01; 3.25356711163018453e-01; 9.89814939746292879e+01; 3.00034864873608587e-01; 9.89814939746292879e+01; 3.00034864873608587e-01; 
100;9.99816061528619855e+01; 3.34692813007787249e-01; 9.99816061528619855e+01; 3.34692813007787249e-01; 9.99812203059399280e+01; 3.09008847945617837e-01; 9.99812203059399280e+01; 3.09008847945617837e-01; 
101;1.00981081516709480e+02; 3.49514014560961817e-01; 1.00981081516709480e+02; 3.49514014560961817e-01; 1.00980824508183119e+02; 3.22680149556209106e-01; 1.00980824508183119e+02; 3.22680149556209106e-01; 
102;1.01982623319640496e+02; 3.57492078180797257e-01; 1.01982623319640496e+02; 3.57492078180797257e-01; 1.01981946505638817e+02; 3.29296863023582020e-01; 1.01981946505638817e+02; 3.29296863023582020e-01; 
103;1.02982126053025226e+02; 3.67118968112394806e-01; 1.02982126053025226e+02; 3.67118968112394806e-01; 1.02981130555566111e+02; 3.37951244267495121e-01; 1.02981130555566111e+02; 3.37951244267495121e-01; 
104;1.03981116628911451e+02; 3.64113157012873168e-01; 1.03981116628911451e+02; 3.64113157012873168e-01; 1.03980115033327891e+02; 3.35966423071028530e-01; 1.03980115033327891e+02; 3.35966423071028530e-01; 
105;1.04982319800659582e+02; 3.66481761601877953e-01; 1.04982319800659582e+02; 3.66481761601877953e-01; 1.04981461620120982e+02; 3.38488056944774351e-01; 1.04981461620120982e+02; 3.38488056944774351e-01; 
106;1.05981576760182577e+02; 3.78565270843763846e-01; 1.05981576760182577e+02; 3.78565270843763846e-01; 1.05980759813765303e+02; 3.49824441548340970e-01; 1.05980759813765303e+02; 3.49824441548340970e-01; 
107;1.06984023383520892e+02; 3.87350529191854476e-01; 1.06984023383520892e+02; 3.87350529191854476e-01; 1.06982776006631966e+02; 3.58476449375807804e-01; 1.06982776006631966e+02; 3.58476449375807804e-01; 
108;1.07985384331486699e+02; 3.96598611447795013e-01; 1.07985384331486699e+02; 3.96598611447795013e-01; 1.07984153476006185e+02; 3.66585373539883741e-01; 1.07984153476006185e+02; 3.66585373539883741e-01; 
109;1.08982538101423728e+02; 3.96918122785324234e-01; 1.08982538101423728e+02; 3.96918122785324234e-01; 1.08981782632839128e+02; 3.67229594451206676e-01; 1.08981782632839128e+02; 3.67229594451206676e-01; 
110;1.09983889932917947e+02; 4.02691043987727204e-01; 1.09983889932917947e+02; 4.02691043987727204e-01; 1.09983134328910609e+02; 3.72115238113954472e-01; 1.09983134328910609e+02; 3.72115238113954472e-01; 
111;1.10987464571160615e+02; 4.18739837242313950e-01; 1.10987464571160615e+02; 4.18739837242313950e-01; 1.10986375424974256e+02; 3.86992493815986438e-01; 1.10986375424974256e+02; 3.86992493815986438e-01; 
112;1.11983080069061600e+02; 4.36405938504253688e-01; 1.11983080069061600e+02; 4.36405938504253688e-01; 1.11982017990573993e+02; 4.02880499372233081e-01; 1.11982017990573993e+02; 4.02880499372233081e-01; 
113;1.12983752697202632e+02; 4.39663730653047147e-01; 1.12983752697202632e+02; 4.39663730653047147e-01; 1.12982331214352669e+02; 4.05395437480575771e-01; 1.12982331214352669e+02; 4.05395437480575771e-01; 
114;1.13978402022977363e+02; 4.46165808677969289e-01; 1.13978402022977363e+02; 4.46165808677969289e-01; 1.13977166954818983e+02; 4.11181268276648748e-01; 1.13977166954818983e+02; 4.11181268276648748e-01; 
