name=GeneralizedHyperLogLog;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
1826; 1.83309933139031386e+03; 1.11686517810388323e+04; 1.05443118669969721e+02; 3.12466178689193796e+00; 1.83350375058824602e+03; 1.11597104301096442e+04; 1.05372691705294557e+02; 3.12377143289470194e+00; 
1844; 1.85126537199598329e+03; 1.14001523392472973e+04; 1.06524019399415906e+02; 3.12982043556804035e+00; 1.85165964205169712e+03; 1.13910546354468188e+04; 1.06453673112235620e+02; 3.12912674779914601e+00; 
1862; 1.86948217407118204e+03; 1.17002581695936533e+04; 1.07908643030862649e+02; 3.11673931905092738e+00; 1.86986329429007105e+03; 1.16913719022293681e+04; 1.07840347296998061e+02; 3.11723100674859710e+00; 
1880; 1.88762622051680501e+03; 1.19895200692800481e+04; 1.09230768695954822e+02; 3.09158200157125629e+00; 1.88800041217181456e+03; 1.19802393248016288e+04; 1.09161498386027688e+02; 3.09188796513441977e+00; 
1898; 1.90582424892571157e+03; 1.23320228457799622e+04; 1.10773661014378490e+02; 3.09549351113790561e+00; 1.90618906077711517e+03; 1.23224198138153533e+04; 1.10703925392933272e+02; 3.09619076187712983e+00; 
1916; 1.92423692214179664e+03; 1.25741437883202634e+04; 1.11831555931008580e+02; 3.09682487771299408e+00; 1.92458608228662729e+03; 1.25644458208943215e+04; 1.11761912169851087e+02; 3.09698779694643056e+00; 
1935; 1.94327930083502383e+03; 1.28440529406343358e+04; 1.13028784468018060e+02; 3.09078178068236253e+00; 1.94361976090270696e+03; 1.28344503287974894e+04; 1.12960834145192237e+02; 3.09097465486122980e+00; 
1954; 1.96224241365849343e+03; 1.30566108494262353e+04; 1.13967861551003153e+02; 3.10820521761605439e+00; 1.96256620527785458e+03; 1.30472403390523396e+04; 1.13902855390855407e+02; 3.10853663532632929e+00; 
1973; 1.98166882034722607e+03; 1.33624615393284421e+04; 1.15270608105951524e+02; 3.09715198333344199e+00; 1.98197375623286780e+03; 1.33526080353502639e+04; 1.15204512647826988e+02; 3.09708499278996641e+00; 
1992; 2.00083578839866482e+03; 1.36339467304082391e+04; 1.16429702283319259e+02; 3.09529692032853276e+00; 2.00113224848115601e+03; 1.36239570176557481e+04; 1.16363907872390854e+02; 3.09550300007672918e+00; 
2011; 2.01973314166715022e+03; 1.39367062446880900e+04; 1.17730363463762586e+02; 3.07857403631996407e+00; 2.02002024000920755e+03; 1.39266509542138756e+04; 1.17665994341568904e+02; 3.07873488570091780e+00; 
2031; 2.03976356823029823e+03; 1.42818557729290133e+04; 1.19184964004701584e+02; 3.10483950142468901e+00; 2.04004055117312942e+03; 1.42712220971544739e+04; 1.19119647966406504e+02; 3.10492450852685087e+00; 
2051; 2.05988587615032202e+03; 1.45918884605319854e+04; 1.20469621339046427e+02; 3.07921517084168572e+00; 2.06015398267584442e+03; 1.45797754560127833e+04; 1.20399252726846441e+02; 3.07946580261398672e+00; 
2071; 2.07998923575456638e+03; 1.48795728855600682e+04; 1.21650180953867505e+02; 3.07179241968262984e+00; 2.08024995377405685e+03; 1.48678518417263767e+04; 1.21582441976233383e+02; 3.07162772831281661e+00; 
2091; 2.09978723690357538e+03; 1.52743366481557514e+04; 1.23276604089162561e+02; 3.07914984147450665e+00; 2.10004159378956547e+03; 1.52621414375205841e+04; 1.23208729476710246e+02; 3.07920979557534213e+00; 
2111; 2.11996290492320986e+03; 1.55972124666346645e+04; 1.24566764435672596e+02; 3.07011433282597856e+00; 2.12020538657842917e+03; 1.55848307809787748e+04; 1.24499364010105154e+02; 3.07066631660876865e+00; 
2132; 2.14126392189585249e+03; 1.60309032336080672e+04; 1.26273841252713780e+02; 3.07657344842048497e+00; 2.14149152007297562e+03; 1.60184587113496927e+04; 1.26207645402542809e+02; 3.07717342987744491e+00; 
2153; 2.16233993046282285e+03; 1.64486226490392764e+04; 1.27911642738215249e+02; 3.12367888779897385e+00; 2.16255801918816587e+03; 1.64352834176972829e+04; 1.27843371697151142e+02; 3.12450658686459493e+00; 
2174; 2.18342752072344774e+03; 1.68182544974493685e+04; 1.29342090405476085e+02; 3.13019415370051579e+00; 2.18363714975960420e+03; 1.68046202841159611e+04; 1.29273917046814177e+02; 3.13095101201838677e+00; 
2195; 2.20465197479729613e+03; 1.72168610280549874e+04; 1.30857557712833113e+02; 3.15414206955310927e+00; 2.20485080867507668e+03; 1.72045867151600614e+04; 1.30795826705622375e+02; 3.15486684495442304e+00; 
2216; 2.22578112642445922e+03; 1.75356694707136230e+04; 1.32060588506119217e+02; 3.18986160466313828e+00; 2.22597136044678518e+03; 1.75239430142129313e+04; 1.32001950686545626e+02; 3.19055522443259765e+00; 
2238; 2.24786423922728727e+03; 1.79512884335486451e+04; 1.33618805630103850e+02; 3.19300174729652664e+00; 2.24804643297326720e+03; 1.79406065675065402e+04; 1.33565249043380732e+02; 3.19346656280768082e+00; 
2260; 2.26980354341963630e+03; 1.82757450333085653e+04; 1.34831878907504830e+02; 3.19966172086233103e+00; 2.26997457234292551e+03; 1.82655827648847007e+04; 1.34781640706219036e+02; 3.19993598338294527e+00; 
2282; 2.29185231346359160e+03; 1.86607206685186611e+04; 1.36248495727233234e+02; 3.19791595445789589e+00; 2.29201633345272194e+03; 1.86502798003463759e+04; 1.36198211678825544e+02; 3.19810635162124468e+00; 
2304; 2.31382942163103598e+03; 1.90020904553490473e+04; 1.37497174246412357e+02; 3.20088912551068194e+00; 2.31398617118666380e+03; 1.89906195564287045e+04; 1.37444155719547695e+02; 3.20111504266311897e+00; 
2327; 2.33733700458409021e+03; 1.93858265716947644e+04; 1.38848741110329371e+02; 3.18358845621841358e+00; 2.33748482498331032e+03; 1.93741497680067914e+04; 1.38795598680491935e+02; 3.18401560425250763e+00; 
2350; 2.36032425266407199e+03; 1.98334995795864743e+04; 1.40452516483382340e+02; 3.14039088929887100e+00; 2.36046449883779678e+03; 1.98225888789164674e+04; 1.40403287507771438e+02; 3.14081051131575206e+00; 
2373; 2.38313733664922256e+03; 2.01631502965245563e+04; 1.41634687496336284e+02; 3.14351184571634246e+00; 2.38327153741665916e+03; 2.01522501598888048e+04; 1.41586530711741290e+02; 3.14387806710694262e+00; 
2396; 2.40620329444892877e+03; 2.05593694247965577e+04; 1.43021894153255488e+02; 3.14521851406471598e+00; 2.40633292864118084e+03; 2.05495434051428201e+04; 1.42978229079950523e+02; 3.14554265434978308e+00; 
2419; 2.42916303774426660e+03; 2.08993736408568511e+04; 1.44208482082938787e+02; 3.15242289435345846e+00; 2.42928628951065139e+03; 2.08898982570062981e+04; 1.44166884217941742e+02; 3.15286556019598585e+00; 
2443; 2.45304767290824611e+03; 2.14178286473390326e+04; 1.46002989409354683e+02; 3.18249894210134210e+00; 2.45316591237286593e+03; 2.14096762254776222e+04; 1.45966881350205824e+02; 3.18294192100296414e+00; 
2467; 2.47715956111759579e+03; 2.19086294799448915e+04; 1.47666559511092345e+02; 3.20908835752586974e+00; 2.47727100466118736e+03; 2.19004029406447044e+04; 1.47630990662173417e+02; 3.20940408232178909e+00; 
2491; 2.50144429822711299e+03; 2.24726078982079307e+04; 1.49544389840445660e+02; 3.18401172338310268e+00; 2.50154707291245086e+03; 2.24654407108340420e+04; 1.49513209997690240e+02; 3.18445175614459375e+00; 
2515; 2.52560997938339642e+03; 2.28789310308721469e+04; 1.50885252322272322e+02; 3.14496524633652097e+00; 2.52570659039896691e+03; 2.28719826471066008e+04; 1.50855399535898073e+02; 3.14527685509917143e+00; 
2540; 2.55044226978012603e+03; 2.32963916805419758e+04; 1.52273933036423301e+02; 3.15548384386127889e+00; 2.55053312934217911e+03; 2.32893126731073608e+04; 1.52244428007623384e+02; 3.15562472787329762e+00; 
2565; 2.57540329302203236e+03; 2.36194756489136053e+04; 1.53333776915627396e+02; 3.11514490525298848e+00; 2.57548497745633767e+03; 2.36128760183119484e+04; 1.53306690219480060e+02; 3.11511216418314252e+00; 
2590; 2.60070584372981057e+03; 2.41047183991067795e+04; 1.54887389122354961e+02; 3.13077222308289382e+00; 2.60078031849256513e+03; 2.41002749136064631e+04; 1.54867878034165301e+02; 3.13046744706172086e+00; 
2615; 2.62573753070558178e+03; 2.46606872680853339e+04; 1.56669692992716193e+02; 3.15332859458828407e+00; 2.62580111977452862e+03; 2.46564323489289709e+04; 1.56651741645425403e+02; 3.15295931595475798e+00; 
2641; 2.65158543818986254e+03; 2.52998511275041274e+04; 1.58706646445045919e+02; 3.16109952264535066e+00; 2.65164494301637114e+03; 2.52939331902947997e+04; 1.58684020551765627e+02; 3.16082931956089430e+00; 
2667; 2.67822378676902918e+03; 2.58837373110847511e+04; 1.60492255020758108e+02; 3.14397375052248895e+00; 2.67827948693594544e+03; 2.58767571845443199e+04; 1.60466602004922322e+02; 3.14378217899143531e+00; 
2693; 2.70435617112794762e+03; 2.63647426862278662e+04; 1.61974627838871356e+02; 3.16265248350678752e+00; 2.70440774260445869e+03; 2.63582557484148856e+04; 1.61950977635472981e+02; 3.16272312033886793e+00; 
2719; 2.73026445539510905e+03; 2.68384828955596495e+04; 1.63436822473430198e+02; 3.15133089937376543e+00; 2.73031400661410134e+03; 2.68319396812632949e+04; 1.63413380528031951e+02; 3.15154696381816413e+00; 
2746; 2.75739413717506795e+03; 2.74463366277014611e+04; 1.65277071203894366e+02; 3.15446653674864796e+00; 2.75743965967844633e+03; 2.74399234725185634e+04; 1.65254523868364657e+02; 3.15476009359601495e+00; 
2773; 2.78427729344911222e+03; 2.80754630534079261e+04; 1.67177407881180926e+02; 3.18046815630506519e+00; 2.78432151265736002e+03; 2.80693536576643419e+04; 1.67156145590921540e+02; 3.18066951420860011e+00; 
2800; 2.81139926527803209e+03; 2.86572534185186269e+04; 1.68900296535085857e+02; 3.16033715024895479e+00; 2.81144292451539059e+03; 2.86510940431584058e+04; 1.68879109192621769e+02; 3.16061416763331149e+00; 
2827; 2.83854365065827187e+03; 2.91241692437056590e+04; 1.70267182314106890e+02; 3.19207094252210588e+00; 2.83857951208460872e+03; 2.91188898198354836e+04; 1.70249242934344636e+02; 3.19226635016335658e+00; 
2855; 2.86651396155543443e+03; 2.97752283402186622e+04; 1.72170430183346269e+02; 3.21806354474169254e+00; 2.86654669389140327e+03; 2.97702177613714157e+04; 1.72153686052752050e+02; 3.21820211451724081e+00; 
2883; 2.89496166723449187e+03; 3.04366797086987899e+04; 1.74050562267606495e+02; 3.21382262001577601e+00; 2.89499413560593712e+03; 3.04312034400654848e+04; 1.74032595082449348e+02; 3.21403986510394102e+00; 
2911; 2.92312845682825946e+03; 3.10463204170011049e+04; 1.75781742373791872e+02; 3.18407666486244212e+00; 2.92315849133340771e+03; 3.10409751215471515e+04; 1.75764462306924543e+02; 3.18420927391694297e+00; 
2940; 2.95257403205985884e+03; 3.16526726600059555e+04; 1.77467085336305672e+02; 3.18140488432446622e+00; 2.95260098300317213e+03; 3.16485526067714527e+04; 1.77453565289980105e+02; 3.18159967921198250e+00; 
2969; 2.98181068076374959e+03; 3.23716495293346925e+04; 1.79464581429606625e+02; 3.19760497986319470e+00; 2.98183524565083326e+03; 3.23682303449583305e+04; 1.79453299813742746e+02; 3.19791362461567363e+00; 
2998; 3.01077967622647566e+03; 3.29843030889491201e+04; 1.81165623020748086e+02; 3.19392666952248661e+00; 3.01080289389294694e+03; 3.29817673186616666e+04; 1.81156985034052354e+02; 3.19413791116740686e+00; 
3027; 3.03966694623246349e+03; 3.37876862185686914e+04; 1.83377301462618618e+02; 3.20034231094684340e+00; 3.03968698589758105e+03; 3.37853899570442372e+04; 1.83369654921087317e+02; 3.20052725103863978e+00; 
3057; 3.07004310404765010e+03; 3.44025510031277227e+04; 1.85020075775387369e+02; 3.16829999182755895e+00; 3.07006246341398446e+03; 3.44003695423034733e+04; 1.85012814669312945e+02; 3.16845596882170266e+00; 
3087; 3.10003241805288735e+03; 3.51575933210769726e+04; 1.87050125369569798e+02; 3.16958589652707756e+00; 3.10004945188930606e+03; 3.51551704999847207e+04; 1.87042461236407661e+02; 3.16976658656544297e+00; 
3117; 3.13043608559573158e+03; 3.58117987478840005e+04; 1.88762470718488061e+02; 3.15803783874132149e+00; 3.13044946489926633e+03; 3.58097057757912771e+04; 1.88755973864973242e+02; 3.15820770808672435e+00; 
3148; 3.16197702510507725e+03; 3.64805922899196885e+04; 1.90486836970777773e+02; 3.13406569479605857e+00; 3.16198751058465541e+03; 3.64776893378697278e+04; 1.90478447299198535e+02; 3.13432820549819358e+00; 
3179; 3.19257934594514154e+03; 3.71141876894843226e+04; 1.92171249288719196e+02; 3.12967613659176536e+00; 3.19258742416025552e+03; 3.71119073982599584e+04; 1.92164745213448441e+02; 3.12986726807943327e+00; 
3210; 3.22371822173694727e+03; 3.77534703374487581e+04; 1.93817648138203026e+02; 3.11167643773466285e+00; 3.22372646973310657e+03; 3.77510246780469388e+04; 1.93810754878858916e+02; 3.11184801155787572e+00; 
3242; 3.25525088555362709e+03; 3.84388044759175173e+04; 1.95609863012992633e+02; 3.09618610489155044e+00; 3.25525804627013486e+03; 3.84368524355845511e+04; 1.95604388101809434e+02; 3.09632914591594277e+00; 
3274; 3.28697279871232877e+03; 3.92813302879718030e+04; 1.97770161504562822e+02; 3.07934929487811893e+00; 3.28697879140862278e+03; 3.92799242754446677e+04; 1.97766213618546459e+02; 3.07944500465509208e+00; 
3306; 3.31888670352002919e+03; 4.00615830093074110e+04; 1.99738618904041687e+02; 3.07298543563841653e+00; 3.31889302585996074e+03; 4.00604821174451572e+04; 1.99735455043964322e+02; 3.07306759897190007e+00; 
3339; 3.35183285105205641e+03; 4.11117212247195130e+04; 2.02353747577344535e+02; 3.06755758526928268e+00; 3.35183933646500827e+03; 4.11105171257747716e+04; 2.02350360921134182e+02; 3.06765435662244546e+00; 
3372; 3.38472771969114638e+03; 4.20194579444905394e+04; 2.04590965333159602e+02; 3.06676580395651976e+00; 3.38473436108213127e+03; 4.20181684495528534e+04; 2.04587400632058689e+02; 3.06686565087452712e+00; 
3405; 3.41789059271747783e+03; 4.27988240249396767e+04; 2.06476770229320238e+02; 3.09022428946152772e+00; 3.41789747313641601e+03; 4.27976967231516974e+04; 2.06473610686321763e+02; 3.09028596135649236e+00; 
3439; 3.45204710427138207e+03; 4.37920184239028895e+04; 2.08858304824190554e+02; 3.10592683633217437e+00; 3.45205415502523692e+03; 4.37907761146543271e+04; 2.08854890177922016e+02; 3.10600440134426981e+00; 
3473; 3.48660169509821890e+03; 4.47167997700367850e+04; 2.11025575844475355e+02; 3.11717885762461533e+00; 3.48660678283869993e+03; 4.47149475164679025e+04; 2.11020859104611702e+02; 3.11734593837185781e+00; 
3507; 3.52052789409657726e+03; 4.56879616589407087e+04; 2.13318910882868437e+02; 3.09771676212964264e+00; 3.52053317560799132e+03; 4.56861480800226418e+04; 2.13314324971357991e+02; 3.09788895171145429e+00; 
3542; 3.55618843453647924e+03; 4.69649752186092446e+04; 2.16249077556445116e+02; 3.11295414254936453e+00; 3.55619386772910502e+03; 4.69631013808790813e+04; 2.16244388365959367e+02; 3.11313343540930854e+00; 
3577; 3.59143733554083838e+03; 4.79973534894370023e+04; 2.18606763005900717e+02; 3.13512625357851826e+00; 3.59144298355309729e+03; 4.79955638788122451e+04; 2.18602296659703342e+02; 3.13529894093051054e+00; 
3612; 3.62662502378342060e+03; 4.91337951338838757e+04; 2.21178443373710593e+02; 3.13029858623244239e+00; 3.62662696613445587e+03; 4.91331980530974179e+04; 2.21176965154146728e+02; 3.13035767629085493e+00; 
3648; 3.66258327492327408e+03; 5.03541582365283175e+04; 2.23922947303397905e+02; 3.16078601509214474e+00; 3.66258327327932420e+03; 5.03541583568140704e+04; 2.23922947679050623e+02; 3.16078597136116413e+00; 
3684; 3.69953189233479270e+03; 5.15169165732932088e+04; 2.26441332123340800e+02; 3.19350320847279390e+00; 3.69953189061302692e+03; 5.15169166898144904e+04; 2.26441332498727718e+02; 3.19350317191497091e+00; 
3720; 3.73555721928152752e+03; 5.26127297517866173e+04; 2.28846460929622395e+02; 3.20302336873824878e+00; 3.73555721755268223e+03; 5.26127298384384121e+04; 2.28846461236473885e+02; 3.20302334831988134e+00; 
3757; 3.77295305680289721e+03; 5.38164013730954321e+04; 2.31434442881219098e+02; 3.19155216311844470e+00; 3.77295305500135146e+03; 5.38164014472384224e+04; 2.31434443165578415e+02; 3.19155215019936289e+00; 
3794; 3.80994400758568736e+03; 5.50019153077841620e+04; 2.33982272682977765e+02; 3.18821188967201108e+00; 3.80994400574190377e+03; 5.50019154032632578e+04; 2.33982273012648193e+02; 3.18821187196652689e+00; 
3831; 3.84685880524953382e+03; 5.62880600086030026e+04; 2.36720422238259516e+02; 3.16525908325086114e+00; 3.84685880341459051e+03; 5.62880600468213888e+04; 2.36720422441915872e+02; 3.16525906809376156e+00; 
3869; 3.88481675686672406e+03; 5.72051974819856914e+04; 2.38652524990212925e+02; 3.17758936641577483e+00; 3.88481675497778724e+03; 5.72051974737745986e+04; 2.38652525098201011e+02; 3.17758933668130750e+00; 
3907; 3.92289868355466660e+03; 5.82082662993783379e+04; 2.40739481931417089e+02; 3.18801215784516945e+00; 3.92289868152796407e+03; 5.82082663125042236e+04; 2.40739482092524355e+02; 3.18801212629526853e+00; 
3946; 3.96168636510639863e+03; 5.94185816878864862e+04; 2.43254022860127634e+02; 3.18701611769942073e+00; 3.96168636308794248e+03; 5.94185817412620527e+04; 2.43254023100001547e+02; 3.18701609054928792e+00; 
3985; 4.00089951998797278e+03; 6.07184094075378162e+04; 2.45897569470888754e+02; 3.18828060550064629e+00; 4.00089951799376331e+03; 6.07184094977190471e+04; 2.45897569783202641e+02; 3.18828057897734052e+00; 
4024; 4.04033640231503705e+03; 6.18294915459784534e+04; 2.48118144248623111e+02; 3.18876302804998213e+00; 4.04033640022060581e+03; 6.18294916468586816e+04; 2.48118144589811266e+02; 3.18876300798546053e+00; 
4064; 4.08031044747823171e+03; 6.30832881528415819e+04; 2.50633711730689214e+02; 3.20813728874052773e+00; 4.08031044535731235e+03; 6.30832882276989840e+04; 2.50633712018045060e+02; 3.20813726281138312e+00; 
4104; 4.12056187171970396e+03; 6.45353386521822322e+04; 2.53497619431272625e+02; 3.19613810633143425e+00; 4.12056186946473827e+03; 6.45353386627431973e+04; 2.53497619599427452e+02; 3.19613808243639230e+00; 
4145; 4.16167248667743479e+03; 6.56858408037748450e+04; 2.55749621684501989e+02; 3.18335548212969721e+00; 4.16167248441041102e+03; 6.56858407529069955e+04; 2.55749621732842144e+02; 3.18335545651496199e+00; 
4186; 4.20289457737291468e+03; 6.71680111471748387e+04; 2.58616674641381167e+02; 3.16173750101980788e+00; 4.20289457519552616e+03; 6.71680110699141660e+04; 2.58616674634247829e+02; 3.16173748490822204e+00; 
4227; 4.24389486235583809e+03; 6.85802638371600769e+04; 2.61332790638942470e+02; 3.13977468906151413e+00; 4.24389486007185587e+03; 6.85802637189334782e+04; 2.61332790560401122e+02; 3.13977467375073083e+00; 
4269; 4.28631014554210105e+03; 7.04360565763887425e+04; 2.64832806573695052e+02; 3.16394951448408301e+00; 4.28631014327092271e+03; 7.04360563674660370e+04; 2.64832806327703167e+02; 3.16394949380564627e+00; 
4311; 4.32873942074956449e+03; 7.17564599717715028e+04; 2.67285938506388277e+02; 3.17416551142809311e+00; 4.32873941861193271e+03; 7.17564598786825227e+04; 2.67285938474125828e+02; 3.17416549765894862e+00; 
4354; 4.37181583744329328e+03; 7.35991665686141496e+04; 2.70706044455619633e+02; 3.20082237128530345e+00; 4.37181583532065270e+03; 7.35991665296829888e+04; 2.70706044523408480e+02; 3.20082235102717183e+00; 
4397; 4.41482615320261539e+03; 7.52536859028743929e+04; 2.73744249555805823e+02; 3.19261507705746350e+00; 4.41482615100044313e+03; 7.52536857532905269e+04; 2.73744249425992905e+02; 3.19261504981787603e+00; 
